                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     35,                  1.471,                 1.5277,                 1.9182,                0.82705,                0.69439,                0.74617,                0.53548,                 1.9687,                 1.8894,                 1.5443,              0.0008878,              0.0008878,              0.0008878
                     36,                 1.4859,                 1.5433,                 1.9427,                0.90029,                0.63812,                0.74031,                0.52917,                 1.9135,                 1.8287,                 1.4861,              0.0008845,              0.0008845,              0.0008845
                     37,                  1.435,                 1.4588,                 1.9119,                0.90143,                0.66809,                0.78393,                0.57027,                 1.6551,                 1.5789,                 1.3683,              0.0008812,              0.0008812,              0.0008812
                     38,                 1.4084,                 1.4309,                 1.9045,                0.68889,                0.72358,                0.78214,                0.60009,                 1.6548,                 1.5156,                 1.4463,              0.0008779,              0.0008779,              0.0008779
                     39,                 1.4568,                 1.4626,                 1.9087,                0.93968,                0.65178,                0.78211,                0.62409,                 1.4665,                 1.5811,                 1.3567,              0.0008746,              0.0008746,              0.0008746
                     40,                 1.4484,                 1.4275,                 1.8967,                0.86265,                0.67585,                0.77036,                0.62013,                 1.4809,                 1.5827,                  1.486,              0.0008713,              0.0008713,              0.0008713
                     41,                 1.3653,                 1.4344,                 1.9049,                 0.8082,                0.68541,                0.77823,                0.59818,                 1.5554,                 1.7065,                 1.3991,               0.000868,               0.000868,               0.000868
                     42,                 1.3507,                 1.3453,                 1.8966,                0.78591,                0.75859,                0.80646,                0.62413,                 1.4677,                 1.5158,                 1.4069,              0.0008647,              0.0008647,              0.0008647
                     43,                 1.4715,                 1.3854,                 1.8943,                  0.827,                0.69292,                0.76609,                0.60895,                 1.4978,                 1.6941,                 1.3449,              0.0008614,              0.0008614,              0.0008614
                     44,                  1.382,                 1.3423,                 1.8884,                0.90635,                0.62055,                0.76224,                0.64727,                 1.3493,                 1.6744,                 1.3873,              0.0008581,              0.0008581,              0.0008581
                     45,                 1.3676,                 1.3529,                 1.8768,                0.77381,                0.77801,                0.83006,                0.67511,                 1.4404,                 1.6538,                 1.3785,              0.0008548,              0.0008548,              0.0008548
                     46,                 1.4116,                 1.3077,                 1.8488,                0.86688,                0.68966,                  0.744,                 0.5596,                 1.5689,                 1.5953,                 1.4115,              0.0008515,              0.0008515,              0.0008515
                     47,                 1.3045,                 1.3097,                 1.8847,                0.89143,                0.67744,                 0.8142,                0.64903,                 1.3836,                 1.3931,                  1.336,              0.0008482,              0.0008482,              0.0008482
                     48,                 1.3196,                 1.2734,                 1.8561,                0.78877,                0.74017,                0.80343,                0.66408,                 1.3523,                 1.4136,                 1.3389,              0.0008449,              0.0008449,              0.0008449
                     49,                 1.3271,                 1.2545,                 1.8258,                 0.8633,                0.67476,                0.79342,                0.64922,                 1.3294,                 1.3968,                 1.3138,              0.0008416,              0.0008416,              0.0008416
                     50,                 1.3079,                 1.2452,                 1.8593,                0.76786,                0.74064,                0.82581,                 0.6751,                 1.4206,                 1.3737,                 1.3184,              0.0008383,              0.0008383,              0.0008383
                     51,                 1.3841,                 1.2732,                  1.878,                0.75696,                 0.7728,                0.82704,                0.62619,                 1.6477,                 1.2961,                 1.3686,               0.000835,               0.000835,               0.000835
                     52,                 1.2895,                 1.1832,                 1.8346,                0.90809,                0.68903,                0.80246,                0.66984,                 1.2934,                 1.2947,                 1.3523,              0.0008317,              0.0008317,              0.0008317
                     53,                 1.2526,                   1.18,                 1.8417,                0.82872,                0.75938,                0.82362,                 0.6557,                 1.6155,                 1.3866,                 1.4462,              0.0008284,              0.0008284,              0.0008284
                     54,                 1.2833,                 1.2284,                 1.8494,                0.73159,                 0.7723,                0.80517,                0.67889,                 1.2963,                 1.4655,                 1.3279,              0.0008251,              0.0008251,              0.0008251
                     55,                 1.3015,                 1.2147,                 1.8446,                0.72591,                0.73764,                0.79711,                0.66103,                 1.4415,                 1.3406,                 1.4227,              0.0008218,              0.0008218,              0.0008218
                     56,                 1.2333,                 1.1532,                 1.8338,                0.85532,                0.73484,                0.82875,                0.69344,                 1.2688,                 1.3415,                 1.3312,              0.0008185,              0.0008185,              0.0008185
                     57,                 1.2704,                 1.1725,                 1.8367,                0.91426,                0.71716,                0.80318,                 0.6525,                 1.3422,                 1.3482,                 1.3264,              0.0008152,              0.0008152,              0.0008152
                     58,                  1.222,                 1.1309,                 1.8387,                0.87043,                0.74068,                0.81683,                0.65251,                  1.393,                 1.2865,                 1.3184,              0.0008119,              0.0008119,              0.0008119
                     59,                  1.291,                 1.1669,                 1.8393,                0.89545,                0.77612,                0.85204,                0.70449,                 1.3476,                 1.2196,                 1.2832,              0.0008086,              0.0008086,              0.0008086
                     60,                 1.1964,                 1.0784,                 1.8228,                0.93318,                0.69992,                 0.8644,                0.71404,                 1.3359,                 1.2119,                 1.2751,              0.0008053,              0.0008053,              0.0008053
                     61,                 1.2807,                 1.0875,                 1.8182,                0.95637,                0.74482,                 0.8176,                0.65649,                 1.3921,                 1.3535,                 1.3357,               0.000802,               0.000802,               0.000802
                     62,                 1.2376,                 1.1277,                 1.8226,                0.86047,                0.69955,                0.78846,                0.67534,                   1.18,                   1.27,                 1.2859,              0.0007987,              0.0007987,              0.0007987
                     63,                 1.2073,                 1.0756,                 1.8023,                0.80655,                0.72311,                0.80816,                0.63812,                  1.412,                 1.5407,                 1.3517,              0.0007954,              0.0007954,              0.0007954
                     64,                 1.2919,                 1.1224,                 1.8164,                0.94412,                0.76089,                0.87177,                0.71622,                 1.3342,                  1.253,                 1.3029,              0.0007921,              0.0007921,              0.0007921
                     65,                 1.2574,                 1.0641,                 1.8303,                0.89378,                 0.7477,                0.83154,                0.71786,                 1.1596,                 1.1327,                 1.2535,              0.0007888,              0.0007888,              0.0007888
                     66,                 1.1997,                 1.0455,                 1.8303,                0.88168,                0.73605,                0.84107,                0.71789,                 1.1788,                 1.1277,                 1.2645,              0.0007855,              0.0007855,              0.0007855
                     67,                 1.1438,                 1.0344,                 1.8337,                0.88891,                0.74195,                0.83117,                0.68747,                 1.2484,                 1.2403,                 1.2286,              0.0007822,              0.0007822,              0.0007822
                     68,                 1.2103,                  1.065,                  1.817,                 0.8459,                0.73182,                 0.8344,                0.71662,                  1.153,                  1.255,                 1.2585,              0.0007789,              0.0007789,              0.0007789
                     69,                 1.2404,                 1.0304,                 1.8056,                0.83013,                0.73451,                0.83708,                0.69363,                 1.2524,                 1.2437,                  1.271,              0.0007756,              0.0007756,              0.0007756
                     70,                 1.2109,                 1.0414,                 1.8132,                0.95828,                0.75812,                0.87061,                0.70549,                   1.27,                 1.1846,                 1.2489,              0.0007723,              0.0007723,              0.0007723
                     71,                 1.1955,                 1.0013,                 1.8012,                0.82872,                0.77387,                0.82842,                0.68815,                 1.2827,                 1.1815,                 1.2774,               0.000769,               0.000769,               0.000769
