                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                 1.0795,                 1.1488,                 1.7745,                 0.8096,                0.81705,                0.85957,                0.71598,                 1.3665,                0.97556,                 1.4715,             0.00045904,             0.00045904,             0.00045904
                    152,                 1.1538,                 1.1367,                 1.7794,                0.88085,                0.79782,                0.89599,                0.75636,                 1.3703,                0.95614,                 1.4897,             0.00045605,             0.00045605,             0.00045605
                    153,                 1.0598,                  1.118,                 1.7904,                0.79297,                0.81371,                0.87967,                0.73422,                 1.3209,                 0.9612,                 1.4878,             0.00045305,             0.00045305,             0.00045305
                    154,                 1.0939,                 1.1509,                 1.7957,                  0.828,                0.85033,                0.90322,                0.74552,                 1.3649,                 0.8776,                  1.486,             0.00045005,             0.00045005,             0.00045005
                    155,                 1.0936,                 1.1276,                 1.7539,                0.89448,                0.80448,                0.89159,                0.75318,                 1.2514,                0.87754,                 1.4469,             0.00044705,             0.00044705,             0.00044705
                    156,                 1.0309,                 1.0834,                 1.7905,                0.78659,                 0.8224,                0.88732,                0.74383,                 1.3201,                0.88303,                 1.4577,             0.00044405,             0.00044405,             0.00044405
                    157,                 1.0352,                 1.1127,                 1.7602,                0.86889,                0.80347,                0.87466,                0.74228,                 1.2658,                0.95526,                 1.4654,             0.00044105,             0.00044105,             0.00044105
                    158,                 1.0734,                 1.0994,                 1.7602,                0.84012,                0.78178,                0.87624,                0.74923,                 1.2346,                0.99773,                  1.464,             0.00043805,             0.00043805,             0.00043805
                    159,                0.98523,                 1.0553,                  1.782,                0.82192,                0.83053,                0.89948,                0.76356,                 1.2401,                0.87103,                 1.4347,             0.00043505,             0.00043505,             0.00043505
                    160,                0.99026,                 1.0269,                 1.7515,                0.90872,                0.77432,                0.90096,                 0.7598,                 1.2746,                 0.8573,                 1.4242,             0.00043205,             0.00043205,             0.00043205
                    161,                0.97764,                 1.0389,                 1.7836,                0.84727,                0.78356,                 0.8774,                0.73276,                 1.3048,                0.89711,                 1.4413,             0.00042905,             0.00042905,             0.00042905
                    162,                0.99225,                 1.0677,                  1.773,                0.82621,                0.81245,                0.89326,                0.75501,                 1.2855,                0.92534,                 1.4566,             0.00042605,             0.00042605,             0.00042605
                    163,                 1.0648,                  1.143,                 1.7666,                0.83005,                0.79373,                0.88964,                0.74358,                 1.3342,                0.96671,                 1.4759,             0.00042305,             0.00042305,             0.00042305
                    164,                  1.052,                 1.0876,                 1.7708,                0.79319,                0.80034,                0.87879,                 0.7315,                 1.3496,                0.96723,                 1.4672,             0.00042005,             0.00042005,             0.00042005
                    165,                 1.0833,                 1.1231,                 1.7531,                0.80622,                0.79926,                0.87707,                0.74655,                  1.271,                 1.0452,                 1.4505,             0.00041705,             0.00041705,             0.00041705
                    166,                 1.0778,                 1.1154,                 1.7491,                0.92366,                0.80843,                0.91062,                0.78179,                 1.2167,                0.84361,                 1.4148,             0.00041405,             0.00041405,             0.00041405
                    167,                 1.0462,                 1.0797,                  1.748,                0.89441,                0.81327,                0.90725,                0.78096,                 1.2312,                0.85132,                 1.4267,             0.00041105,             0.00041105,             0.00041105
                    168,                 1.0361,                 1.0799,                 1.7551,                0.86827,                0.81615,                0.89647,                0.77151,                 1.2309,                0.87148,                 1.4552,             0.00040805,             0.00040805,             0.00040805
                    169,                 1.0318,                 1.0432,                 1.7696,                0.80898,                0.83447,                 0.8946,                0.76675,                 1.2492,                 0.9699,                 1.4616,             0.00040505,             0.00040505,             0.00040505
                    170,                0.94784,                 0.9892,                 1.7459,                0.84246,                0.85876,                0.90054,                 0.7803,                 1.1909,                0.81623,                 1.4376,             0.00040205,             0.00040205,             0.00040205
                    171,                 1.0147,                 1.0573,                 1.7626,                0.85996,                0.79889,                0.88453,                0.76008,                 1.2095,                0.81954,                 1.4421,             0.00039905,             0.00039905,             0.00039905
                    172,                 1.0588,                 1.0235,                 1.7372,                0.85838,                0.78814,                0.87131,                0.73772,                 1.2617,                0.91544,                 1.4444,             0.00039605,             0.00039605,             0.00039605
                    173,                 1.1248,                 1.0076,                 1.7368,                0.82013,                0.81715,                0.89949,                0.75864,                 1.2863,                0.88325,                 1.4373,             0.00039305,             0.00039305,             0.00039305
                    174,                 1.0421,                 1.0252,                 1.7459,                0.83341,                0.85838,                 0.9102,                0.77066,                 1.2693,                 0.8193,                 1.4526,             0.00039005,             0.00039005,             0.00039005
                    175,                0.96753,                 1.0141,                  1.757,                 0.9087,                0.80092,                0.91775,                0.76806,                 1.3382,                0.87722,                 1.4515,             0.00038705,             0.00038705,             0.00038705
                    176,                 1.0318,                 1.0118,                 1.7629,                0.86136,                0.83257,                0.88617,                0.76317,                 1.2587,                0.87144,                 1.4413,             0.00038405,             0.00038405,             0.00038405
                    177,                0.97826,                0.98143,                 1.7505,                0.87315,                0.76708,                0.89355,                0.76823,                 1.2429,                0.86015,                 1.4132,             0.00038105,             0.00038105,             0.00038105
                    178,                 1.0039,                 1.0285,                 1.7505,                0.85029,                0.84686,                  0.906,                0.76382,                 1.2783,                0.86166,                 1.4175,             0.00037805,             0.00037805,             0.00037805
                    179,                 1.0047,                0.99154,                 1.7511,                0.87052,                0.82446,                0.90486,                0.77645,                 1.2218,                0.88207,                 1.4171,             0.00037505,             0.00037505,             0.00037505
                    180,                 1.0288,                  1.025,                 1.7371,                0.83407,                0.82457,                0.90333,                0.76754,                 1.3461,                0.94569,                 1.4416,             0.00037205,             0.00037205,             0.00037205
                    181,                0.99526,                 1.0529,                 1.7485,                0.88588,                 0.7588,                  0.903,                  0.772,                 1.2641,                0.92232,                  1.427,             0.00036905,             0.00036905,             0.00036905
                    182,                0.99297,                 1.0125,                 1.7618,                0.82277,                0.83121,                0.90028,                0.77438,                 1.2291,                0.93687,                 1.4271,             0.00036605,             0.00036605,             0.00036605
                    183,                0.96888,                0.99421,                 1.7805,                0.83519,                0.75999,                0.86793,                0.74675,                 1.2032,                0.85002,                 1.4313,             0.00036305,             0.00036305,             0.00036305
                    184,                 1.0275,                  1.043,                 1.7525,                0.91191,                0.84837,                0.91692,                0.79319,                 1.2451,                0.77558,                 1.4361,             0.00036005,             0.00036005,             0.00036005
                    185,                0.97213,                0.95427,                 1.7252,                0.88739,                0.81296,                0.90457,                0.79075,                 1.1354,                0.81256,                 1.4183,             0.00035706,             0.00035706,             0.00035706
                    186,                 1.0272,                0.97952,                 1.7731,                0.87239,                 0.8019,                0.90412,                 0.7751,                 1.2233,                0.89213,                 1.4294,             0.00035406,             0.00035406,             0.00035406
                    187,                 1.0273,                0.98989,                 1.7551,                0.81886,                0.85848,                0.90704,                0.77434,                 1.2687,                 0.8908,                 1.4526,             0.00035106,             0.00035106,             0.00035106
                    188,                 1.0112,                0.96973,                 1.7627,                0.80017,                0.84022,                0.87811,                0.76238,                 1.2201,                0.82776,                 1.4224,             0.00034806,             0.00034806,             0.00034806
                    189,                 1.0044,                0.97299,                 1.7489,                0.92264,                0.80403,                0.91112,                0.77784,                 1.2423,                0.85077,                 1.4159,             0.00034506,             0.00034506,             0.00034506
                    190,                0.91773,                0.92231,                 1.7545,                0.87728,                 0.8393,                0.90328,                0.78043,                 1.2371,                 0.8009,                 1.4317,             0.00034206,             0.00034206,             0.00034206
                    191,                0.95672,                  0.961,                 1.7549,                0.84306,                 0.8346,                0.91029,                0.79135,                 1.1907,                 0.8132,                 1.4114,             0.00033906,             0.00033906,             0.00033906
                    192,                0.95799,                0.91243,                 1.7338,                0.83465,                0.86544,                0.90862,                0.78596,                 1.1752,                0.82509,                 1.4164,             0.00033606,             0.00033606,             0.00033606
                    193,                 1.0337,                0.97975,                 1.7327,                0.83086,                0.83272,                0.91125,                0.77292,                 1.2834,                0.93411,                 1.4559,             0.00033306,             0.00033306,             0.00033306
                    194,                0.99297,                 0.9894,                 1.7372,                0.87328,                0.81395,                0.90683,                0.77344,                 1.2783,                0.89207,                 1.4278,             0.00033006,             0.00033006,             0.00033006
                    195,                 0.9953,                 1.0216,                 1.7534,                 0.8783,                0.83717,                0.91772,                0.78353,                 1.2367,                0.85799,                 1.4241,             0.00032706,             0.00032706,             0.00032706
                    196,                0.98335,                0.95152,                 1.7363,                 0.8934,                 0.8039,                0.91095,                0.79155,                 1.1757,                 0.8239,                 1.4257,             0.00032406,             0.00032406,             0.00032406
                    197,                0.95676,                0.93322,                 1.7477,                0.84968,                0.84811,                0.91227,                0.78684,                  1.238,                0.85001,                 1.4191,             0.00032106,             0.00032106,             0.00032106
                    198,                 1.0074,                0.93069,                 1.7382,                0.89608,                0.79537,                0.91166,                0.78085,                 1.2186,                  0.852,                 1.4202,             0.00031806,             0.00031806,             0.00031806
                    199,                0.94368,                0.91898,                 1.7157,                0.90136,                0.83376,                 0.9165,                0.77761,                 1.2068,                0.81329,                 1.4106,             0.00031506,             0.00031506,             0.00031506
                    200,                0.93661,                0.92639,                 1.7272,                0.86451,                0.81535,                 0.9015,                 0.7756,                 1.2317,                0.79571,                 1.4358,             0.00031206,             0.00031206,             0.00031206
                    201,                0.93116,                0.92258,                 1.7262,                0.82423,                0.84421,                 0.9024,                0.78487,                 1.1731,                0.83719,                 1.4278,             0.00030906,             0.00030906,             0.00030906
                    202,                0.94034,                0.97687,                 1.7511,                  0.846,                0.84995,                0.91541,                0.79538,                 1.1823,                0.85641,                 1.4303,             0.00030606,             0.00030606,             0.00030606
                    203,                0.98562,                 0.9092,                 1.7422,                0.84013,                0.84053,                0.90657,                 0.7721,                 1.2721,                0.97708,                  1.453,             0.00030306,             0.00030306,             0.00030306
                    204,                0.95685,                 0.9209,                 1.7348,                0.88319,                0.83105,                0.91209,                0.77887,                 1.2536,                0.89044,                 1.4337,             0.00030006,             0.00030006,             0.00030006
                    205,                0.98088,                0.95262,                 1.7391,                0.88123,                0.85631,                0.91724,                0.80228,                 1.1692,                0.76899,                 1.4264,             0.00029706,             0.00029706,             0.00029706
                    206,                 0.9228,                  0.912,                 1.7441,                0.90593,                0.81781,                0.91442,                0.79354,                 1.2045,                0.79782,                 1.4259,             0.00029406,             0.00029406,             0.00029406
                    207,                0.92338,                0.89748,                  1.728,                0.83954,                0.83262,                0.91533,                0.79235,                 1.2074,                0.84537,                 1.4318,             0.00029106,             0.00029106,             0.00029106
                    208,                0.96352,                0.92441,                 1.7145,                0.87894,                0.85299,                  0.912,                0.78456,                 1.2253,                0.77199,                 1.4096,             0.00028806,             0.00028806,             0.00028806
                    209,                0.94047,                0.96683,                 1.7252,                0.87136,                  0.834,                0.91666,                0.78535,                 1.1889,                0.86812,                 1.4338,             0.00028506,             0.00028506,             0.00028506
                    210,                0.88292,                0.88978,                 1.7352,                0.82294,                 0.8508,                 0.9084,                0.77136,                 1.2514,                0.81361,                 1.4329,             0.00028206,             0.00028206,             0.00028206
                    211,                0.91768,                0.91345,                 1.7321,                0.87179,                 0.8315,                 0.9062,                0.76202,                   1.28,                0.87604,                 1.4515,             0.00027906,             0.00027906,             0.00027906
                    212,                0.95419,                0.92619,                 1.7506,                0.91037,                0.81775,                0.90714,                0.77611,                 1.2202,                0.82331,                 1.4361,             0.00027606,             0.00027606,             0.00027606
                    213,                0.93024,                0.87261,                 1.7412,                0.90482,                0.82822,                0.91393,                0.79448,                 1.1937,                 0.8082,                 1.4274,             0.00027306,             0.00027306,             0.00027306
                    214,                0.89034,                 0.8652,                 1.7226,                0.91276,                0.83136,                0.91229,                0.79209,                 1.1677,                0.75935,                 1.4193,             0.00027006,             0.00027006,             0.00027006
                    215,                0.91326,                0.89926,                   1.72,                0.87736,                0.83277,                0.90758,                0.77743,                 1.2216,                0.76991,                 1.4343,             0.00026706,             0.00026706,             0.00026706
                    216,                0.94483,                0.91435,                 1.7312,                0.89645,                0.80267,                0.90368,                0.77406,                 1.2194,                0.80464,                 1.4404,             0.00026406,             0.00026406,             0.00026406
                    217,                 1.0106,                0.90688,                 1.7312,                0.82621,                0.85595,                0.90459,                0.75556,                 1.3632,                0.83613,                 1.4255,             0.00026106,             0.00026106,             0.00026106
                    218,                0.98944,                0.88525,                 1.7225,                0.88025,                0.78648,                0.90071,                0.76662,                 1.2723,                0.81832,                 1.4304,             0.00025807,             0.00025807,             0.00025807
                    219,                0.89091,                0.84139,                 1.7018,                0.89533,                0.82106,                0.91646,                0.77968,                 1.2251,                0.81027,                 1.4195,             0.00025507,             0.00025507,             0.00025507
                    220,                0.93155,                0.82703,                 1.7191,                0.94719,                0.83249,                0.92443,                0.78303,                 1.2678,                0.78875,                 1.4191,             0.00025207,             0.00025207,             0.00025207
                    221,                0.90691,                0.87812,                 1.7534,                0.92004,                0.83329,                0.91951,                0.79258,                 1.1837,                0.76134,                 1.4259,             0.00024907,             0.00024907,             0.00024907
                    222,                0.89692,                0.87313,                 1.7449,                0.89866,                0.84048,                  0.907,                0.78271,                 1.1746,                 0.7917,                 1.4218,             0.00024607,             0.00024607,             0.00024607
                    223,                 0.9258,                 0.9062,                 1.7282,                0.90987,                0.81659,                0.91248,                0.78973,                 1.1844,                0.86109,                 1.4235,             0.00024307,             0.00024307,             0.00024307
                    224,                 0.9046,                0.82335,                 1.7207,                0.92155,                0.81769,                0.91953,                0.79377,                 1.1608,                0.81805,                 1.3971,             0.00024007,             0.00024007,             0.00024007
                    225,                 0.9025,                0.87816,                 1.7126,                0.87181,                0.83665,                0.91166,                0.79467,                 1.1451,                0.81316,                 1.3996,             0.00023707,             0.00023707,             0.00023707
                    226,                0.88816,                0.81728,                  1.724,                0.88116,                0.82947,                0.90659,                 0.7989,                 1.1241,                0.78904,                 1.4029,             0.00023407,             0.00023407,             0.00023407
                    227,                0.94993,                0.87366,                 1.7269,                0.88501,                0.80456,                0.90382,                0.78191,                  1.173,                0.84583,                 1.3974,             0.00023107,             0.00023107,             0.00023107
                    228,                0.91189,                 0.8871,                 1.7351,                0.89543,                0.82094,                0.90916,                0.79135,                 1.1889,                0.84704,                 1.3993,             0.00022807,             0.00022807,             0.00022807
                    229,                0.90756,                0.85809,                 1.7098,                0.87247,                0.85721,                0.90841,                0.79255,                 1.1267,                0.82517,                 1.3915,             0.00022507,             0.00022507,             0.00022507
                    230,                0.89842,                0.91491,                 1.7326,                0.89828,                0.81857,                0.91472,                0.80778,                 1.1239,                 0.7641,                  1.402,             0.00022207,             0.00022207,             0.00022207
                    231,                0.87946,                0.87343,                  1.739,                0.94348,                0.81603,                0.91149,                0.79794,                 1.1547,                0.77298,                 1.4136,             0.00021907,             0.00021907,             0.00021907
                    232,                0.91392,                0.89278,                 1.7194,                0.91008,                0.79267,                0.90718,                0.79867,                 1.1536,                0.86093,                 1.4278,             0.00021607,             0.00021607,             0.00021607
                    233,                0.93207,                0.87431,                 1.7322,                 0.9039,                0.79544,                0.90809,                0.80251,                  1.128,                0.84845,                 1.4243,             0.00021307,             0.00021307,             0.00021307
                    234,                0.91963,                0.86884,                 1.7193,                0.91012,                0.81351,                0.91201,                0.80539,                 1.1221,                0.80243,                 1.4176,             0.00021007,             0.00021007,             0.00021007
                    235,                0.89265,                0.84137,                 1.7342,                0.88887,                0.81695,                0.90751,                 0.7995,                 1.1082,                0.81958,                 1.4096,             0.00020707,             0.00020707,             0.00020707
                    236,                0.90605,                0.83102,                 1.7257,                0.89316,                0.82977,                0.91047,                0.79714,                 1.1748,                0.79785,                 1.4031,             0.00020407,             0.00020407,             0.00020407
                    237,                0.86535,                0.80354,                 1.7324,                0.92745,                0.81394,                0.91414,                 0.7993,                 1.1255,                0.77044,                 1.4013,             0.00020107,             0.00020107,             0.00020107
                    238,                0.88601,                0.87864,                 1.7431,                0.92737,                0.81349,                0.91256,                0.80405,                 1.1356,                0.79759,                 1.4116,             0.00019807,             0.00019807,             0.00019807
                    239,                0.95576,                0.89901,                 1.7325,                0.89271,                0.82492,                0.90713,                0.77552,                 1.2267,                0.84456,                 1.4028,             0.00019507,             0.00019507,             0.00019507
                    240,                0.89422,                0.87573,                 1.7313,                0.92205,                0.79126,                0.90754,                0.79858,                 1.1082,                0.80805,                 1.4034,             0.00019207,             0.00019207,             0.00019207
                    241,                0.89893,                0.79954,                 1.7008,                0.89918,                0.79864,                0.91295,                0.80193,                 1.1245,                0.80739,                 1.4051,             0.00018907,             0.00018907,             0.00018907
                    242,                0.86868,                0.82108,                   1.72,                 0.9462,                0.79547,                0.91589,                0.80362,                 1.1015,                0.74744,                 1.4031,             0.00018607,             0.00018607,             0.00018607
                    243,                0.87898,                0.80839,                 1.7167,                0.93278,                0.82198,                0.91935,                0.80007,                  1.142,                0.76236,                 1.3969,             0.00018307,             0.00018307,             0.00018307
                    244,                0.87963,                0.78144,                  1.722,                0.94175,                0.83097,                0.92083,                0.81233,                 1.0765,                0.75718,                 1.3912,             0.00018007,             0.00018007,             0.00018007
                    245,                0.87901,                 0.8268,                  1.721,                0.93573,                0.82678,                0.91866,                0.80926,                 1.1175,                0.77011,                 1.3975,             0.00017707,             0.00017707,             0.00017707
                    246,                0.86329,                0.83688,                 1.7196,                0.80925,                0.84803,                0.90866,                0.78813,                 1.1344,                0.83496,                  1.409,             0.00017407,             0.00017407,             0.00017407
                    247,                0.89911,                0.85742,                 1.7223,                0.83241,                0.84429,                0.91043,                0.78446,                 1.1814,                0.85099,                 1.4053,             0.00017107,             0.00017107,             0.00017107
                    248,                0.84714,                0.79354,                 1.7349,                0.86478,                 0.8171,                0.91572,                0.80141,                 1.1668,                0.85181,                 1.4181,             0.00016807,             0.00016807,             0.00016807
                    249,                0.85991,                0.84004,                 1.7237,                0.94431,                0.79003,                0.91871,                0.79874,                 1.1459,                0.80736,                 1.4025,             0.00016507,             0.00016507,             0.00016507
                    250,                0.95971,                0.85082,                 1.7221,                0.89505,                0.81243,                0.91614,                0.79617,                 1.1556,                0.81703,                 1.3899,             0.00016207,             0.00016207,             0.00016207
                    251,                0.94015,                0.85658,                 1.7182,                0.86773,                0.84116,                0.90689,                0.79852,                 1.1157,                0.80947,                  1.392,             0.00015907,             0.00015907,             0.00015907
                    252,                0.88655,                0.83266,                 1.7264,                0.93669,                0.81404,                0.91533,                0.80596,                 1.1026,                0.76086,                 1.3832,             0.00015608,             0.00015608,             0.00015608
                    253,                0.85994,                0.86442,                 1.7308,                 0.8662,                0.85872,                0.90697,                0.79204,                 1.1344,                0.77747,                 1.3886,             0.00015308,             0.00015308,             0.00015308
                    254,                0.85934,                0.80328,                 1.7256,                0.87611,                0.84705,                0.91478,                0.79519,                 1.1269,                0.78824,                 1.3996,             0.00015008,             0.00015008,             0.00015008
                    255,                0.90922,                0.84192,                 1.6962,                0.89458,                0.82235,                0.91298,                0.80297,                 1.0967,                0.76634,                 1.3939,             0.00014708,             0.00014708,             0.00014708
                    256,                0.86899,                0.77617,                 1.6967,                0.84794,                0.84291,                 0.9072,                0.80427,                 1.1181,                0.79375,                 1.3905,             0.00014408,             0.00014408,             0.00014408
                    257,                0.81655,                0.77311,                 1.7196,                 0.9257,                0.83793,                0.91526,                0.80589,                 1.1268,                0.77281,                 1.3935,             0.00014108,             0.00014108,             0.00014108
                    258,                0.84346,                0.79625,                 1.7149,                 0.8687,                0.85523,                0.91243,                0.79901,                 1.1357,                0.76487,                 1.3993,             0.00013808,             0.00013808,             0.00013808
                    259,                0.90184,                 0.8521,                  1.728,                0.90672,                0.83533,                0.91014,                0.79808,                 1.1038,                0.76171,                  1.375,             0.00013508,             0.00013508,             0.00013508
                    260,                0.87294,                0.82125,                  1.731,                0.90784,                0.83033,                  0.918,                0.80867,                 1.1013,                0.73996,                 1.3769,             0.00013208,             0.00013208,             0.00013208
                    261,                0.87886,                0.79831,                 1.7094,                0.93755,                  0.814,                0.91417,                0.80172,                 1.0832,                0.74787,                 1.3838,             0.00012908,             0.00012908,             0.00012908
                    262,                0.87125,                0.80993,                 1.7247,                0.90808,                0.81139,                0.90816,                0.80359,                 1.0862,                0.74317,                 1.3833,             0.00012608,             0.00012608,             0.00012608
                    263,                0.83988,                0.81611,                 1.7212,                0.91631,                0.83359,                0.91635,                0.80993,                 1.0835,                0.71517,                  1.385,             0.00012308,             0.00012308,             0.00012308
                    264,                0.85682,                0.76262,                 1.7231,                0.93056,                0.83268,                0.91526,                0.79652,                 1.1029,                0.74393,                  1.383,             0.00012008,             0.00012008,             0.00012008
                    265,                0.87865,                 0.7849,                 1.7054,                0.92708,                0.82787,                0.91709,                0.81093,                 1.0674,                0.71738,                 1.3844,             0.00011708,             0.00011708,             0.00011708
                    266,                 0.8541,                0.77728,                 1.7116,                0.91628,                0.84348,                0.91923,                0.81246,                 1.0874,                0.70985,                 1.3853,             0.00011408,             0.00011408,             0.00011408
                    267,                0.83379,                0.79407,                 1.7048,                0.93759,                0.81631,                0.91867,                0.81523,                 1.0805,                0.71778,                 1.3831,             0.00011108,             0.00011108,             0.00011108
                    268,                0.83925,                0.77152,                  1.724,                 0.9102,                0.83734,                0.91794,                0.80436,                 1.1312,                0.72879,                 1.3837,             0.00010808,             0.00010808,             0.00010808
                    269,                0.79876,                0.74265,                 1.7377,                0.91762,                0.83731,                0.91772,                0.81868,                 1.0736,                0.70271,                 1.3872,             0.00010508,             0.00010508,             0.00010508
                    270,                0.80739,                0.79967,                 1.7151,                0.91388,                  0.842,                0.91787,                0.80882,                 1.0968,                0.71793,                 1.3892,             0.00010208,             0.00010208,             0.00010208
                    271,                0.85991,                0.78252,                 1.7281,                 0.9341,                0.80152,                 0.9089,                0.80224,                 1.0991,                0.78122,                  1.394,             9.9081e-05,             9.9081e-05,             9.9081e-05
                    272,                0.85783,                0.80247,                 1.7167,                0.92249,                0.82057,                0.91408,                0.80107,                 1.1178,                0.76123,                 1.3954,             9.6081e-05,             9.6081e-05,             9.6081e-05
                    273,                0.84253,                0.72991,                 1.6996,                0.88674,                0.84557,                0.91504,                0.81099,                 1.0883,                 0.7337,                 1.3958,             9.3082e-05,             9.3082e-05,             9.3082e-05
                    274,                0.84351,                0.78602,                 1.7143,                0.89126,                 0.8436,                 0.9142,                0.80826,                 1.1002,                0.72353,                   1.39,             9.0082e-05,             9.0082e-05,             9.0082e-05
                    275,                0.86149,                0.77686,                 1.7047,                0.90977,                0.83422,                 0.9132,                0.80734,                 1.0954,                0.72365,                 1.3914,             8.7082e-05,             8.7082e-05,             8.7082e-05
                    276,                0.79846,                0.73865,                 1.7096,                0.89653,                0.84907,                0.91404,                0.80812,                 1.0939,                0.71341,                 1.3891,             8.4083e-05,             8.4083e-05,             8.4083e-05
                    277,                0.80984,                  0.758,                 1.7012,                0.91542,                0.83894,                0.90968,                 0.7962,                 1.1132,                0.72272,                 1.3876,             8.1083e-05,             8.1083e-05,             8.1083e-05
                    278,                0.85645,                0.78527,                 1.7109,                 0.9103,                 0.8432,                 0.9108,                0.80475,                 1.1068,                0.72815,                 1.3888,             7.8083e-05,             7.8083e-05,             7.8083e-05
                    279,                0.84074,                0.73416,                 1.7226,                0.92395,                0.79913,                 0.9115,                0.80028,                 1.1122,                0.77017,                 1.3888,             7.5083e-05,             7.5083e-05,             7.5083e-05
                    280,                0.89754,                0.75457,                 1.6994,                0.89058,                0.81671,                0.90656,                0.80457,                 1.0829,                0.76315,                 1.3882,             7.2084e-05,             7.2084e-05,             7.2084e-05
                    281,                0.84406,                0.79851,                 1.7081,                0.87707,                0.83399,                0.90724,                0.79855,                 1.0893,                0.76914,                 1.3888,             6.9084e-05,             6.9084e-05,             6.9084e-05
                    282,                0.85887,                0.82282,                 1.7129,                0.85936,                0.83797,                0.90611,                0.79252,                 1.0983,                0.76397,                 1.3939,             6.6084e-05,             6.6084e-05,             6.6084e-05
                    283,                 0.8199,                0.75301,                 1.7155,                0.89032,                0.84016,                0.91441,                0.80478,                 1.0869,                 0.7423,                 1.3907,             6.3085e-05,             6.3085e-05,             6.3085e-05
                    284,                0.87451,                0.76556,                 1.7166,                0.93672,                0.81258,                0.91459,                0.80796,                 1.0671,                0.73358,                  1.393,             6.0085e-05,             6.0085e-05,             6.0085e-05
                    285,                0.82066,                0.77021,                 1.7014,                0.93828,                0.82375,                0.91348,                0.80964,                 1.0882,                0.74166,                 1.3932,             5.7085e-05,             5.7085e-05,             5.7085e-05
                    286,                 0.7993,                0.76025,                  1.688,                0.89506,                0.83783,                0.91842,                0.81507,                  1.087,                0.75116,                 1.3935,             5.4086e-05,             5.4086e-05,             5.4086e-05
                    287,                0.78728,                0.74037,                 1.6979,                0.90741,                0.84148,                0.91965,                 0.8187,                 1.0896,                 0.7438,                 1.3942,             5.1086e-05,             5.1086e-05,             5.1086e-05
                    288,                 0.8183,                0.74297,                   1.72,                0.93255,                0.81788,                0.91633,                0.81104,                 1.0981,                0.73599,                 1.3955,             4.8086e-05,             4.8086e-05,             4.8086e-05
                    289,                0.83372,                0.75499,                 1.7018,                 0.9502,                0.79861,                0.91604,                0.80599,                 1.0907,                 0.7554,                 1.3977,             4.5086e-05,             4.5086e-05,             4.5086e-05
                    290,                0.79637,                0.70798,                 1.7022,                0.96575,                0.79401,                 0.9167,                0.80936,                  1.084,                0.75114,                 1.3982,             4.2087e-05,             4.2087e-05,             4.2087e-05
                    291,                0.96038,                0.78179,                  1.664,                0.95638,                0.83204,                0.92024,                0.80668,                 1.1016,                0.72362,                  1.388,             3.9087e-05,             3.9087e-05,             3.9087e-05
                    292,                0.90505,                0.65859,                 1.6563,                0.96517,                0.83964,                0.92203,                0.80018,                 1.1468,                0.71177,                 1.3872,             3.6087e-05,             3.6087e-05,             3.6087e-05
                    293,                0.92078,                0.70377,                 1.6449,                0.95408,                0.83622,                0.92237,                 0.7978,                 1.1469,                0.70788,                 1.3919,             3.3088e-05,             3.3088e-05,             3.3088e-05
                    294,                0.91299,                0.68094,                 1.6505,                0.95684,                0.83402,                0.92088,                0.79766,                 1.1432,                0.71896,                 1.3955,             3.0088e-05,             3.0088e-05,             3.0088e-05
                    295,                0.90088,                0.63128,                 1.6207,                0.96064,                0.83202,                0.92084,                0.80273,                 1.1556,                0.72957,                 1.3963,             2.7088e-05,             2.7088e-05,             2.7088e-05
                    296,                0.88726,                 0.6156,                 1.6548,                0.96223,                0.83027,                0.91933,                0.80012,                 1.1526,                0.73117,                 1.3962,             2.4089e-05,             2.4089e-05,             2.4089e-05
                    297,                0.89525,                0.62113,                 1.6432,                0.95986,                0.83436,                0.91857,                0.79947,                 1.1418,                0.72102,                 1.3927,             2.1089e-05,             2.1089e-05,             2.1089e-05
                    298,                0.88843,                0.61939,                 1.6425,                0.95624,                0.83787,                0.92007,                0.79716,                 1.1362,                0.72215,                 1.3911,             1.8089e-05,             1.8089e-05,             1.8089e-05
                    299,                  0.897,                 0.6303,                 1.6462,                0.95601,                0.84325,                 0.9194,                 0.7991,                 1.1379,                0.71956,                 1.3916,             1.5089e-05,             1.5089e-05,             1.5089e-05
                    300,                0.91682,                0.65061,                 1.6681,                0.94769,                0.84351,                0.91893,                 0.7956,                 1.1521,                0.71909,                 1.3924,              1.209e-05,              1.209e-05,              1.209e-05
