                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    149,                0.97732,                 0.7288,                 1.7352,                0.95094,                0.74804,                0.87299,                0.76841,                 1.0683,                0.82406,                 1.2231,              0.0005116,              0.0005116,              0.0005116
                    150,                 1.0001,                0.75933,                 1.7458,                0.84958,                0.82932,                0.87292,                0.76321,                  1.076,                0.76048,                 1.2467,              0.0005083,              0.0005083,              0.0005083
                    151,                0.94042,                0.73005,                 1.7321,                0.94562,                0.77226,                 0.8806,                0.79121,                0.97493,                0.94975,                  1.234,               0.000505,               0.000505,               0.000505
                    152,                0.91199,                0.72588,                 1.7388,                0.81144,                0.83105,                0.86818,                0.75201,                 1.0973,                0.85397,                 1.2313,              0.0005017,              0.0005017,              0.0005017
                    153,                0.95322,                0.76181,                 1.7509,                0.89867,                0.81574,                0.89867,                0.78412,                 1.2109,                 1.0462,                 1.2674,              0.0004984,              0.0004984,              0.0004984
                    154,                0.97353,                0.71073,                 1.7297,                 0.8525,                0.85682,                0.90901,                0.78259,                 1.0655,                0.89164,                 1.2226,              0.0004951,              0.0004951,              0.0004951
                    155,                0.93324,                0.68297,                 1.7424,                0.78769,                 0.8434,                0.86667,                0.75645,                 1.0366,                 1.0381,                 1.2567,              0.0004918,              0.0004918,              0.0004918
                    156,                0.92376,                0.69896,                 1.7491,                0.89688,                0.82142,                0.88721,                0.78949,                0.97437,                0.80122,                 1.2118,              0.0004885,              0.0004885,              0.0004885
                    157,                0.95766,                0.72022,                 1.7322,                0.94858,                0.79248,                  0.901,                0.79639,                 1.0649,                0.79565,                 1.2484,              0.0004852,              0.0004852,              0.0004852
                    158,                 0.9506,                0.73108,                 1.7454,                0.81476,                0.87997,                0.92373,                0.77839,                 1.1774,                0.90345,                 1.2412,              0.0004819,              0.0004819,              0.0004819
                    159,                 1.0012,                0.73688,                 1.7419,                0.92521,                0.75627,                0.87781,                0.78112,                0.93425,                0.77792,                  1.219,              0.0004786,              0.0004786,              0.0004786
                    160,                0.94755,                0.68822,                 1.7372,                0.93615,                0.76444,                0.87425,                0.74417,                 1.1346,                 0.8973,                 1.2307,              0.0004753,              0.0004753,              0.0004753
                    161,                0.91161,                0.66834,                 1.7356,                0.93361,                 0.7486,                0.87487,                0.75309,                 1.0122,                0.84673,                 1.2012,               0.000472,               0.000472,               0.000472
                    162,                0.94683,                0.68849,                 1.7447,                 0.9054,                0.82255,                0.90094,                0.75747,                 1.1702,                0.79126,                 1.2349,              0.0004687,              0.0004687,              0.0004687
                    163,                0.93014,                0.72635,                 1.7322,                0.89814,                0.80895,                0.89591,                0.77901,                 1.0511,                0.85471,                 1.2153,              0.0004654,              0.0004654,              0.0004654
                    164,                0.93692,                0.69715,                 1.7494,                0.89451,                0.80941,                0.88923,                0.78066,                 1.0043,                0.76021,                 1.2122,              0.0004621,              0.0004621,              0.0004621
                    165,                0.93908,                0.70956,                 1.7328,                0.94262,                0.77466,                0.87531,                0.75959,                0.99386,                0.74817,                 1.2135,              0.0004588,              0.0004588,              0.0004588
                    166,                 0.9608,                0.70287,                 1.7287,                0.87046,                0.82012,                0.90244,                0.79074,                 1.0024,                 0.7534,                 1.2129,              0.0004555,              0.0004555,              0.0004555
                    167,                0.95155,                0.71287,                 1.7339,                0.93971,                0.81558,                0.90657,                0.79792,                0.92215,                0.75113,                 1.2048,              0.0004522,              0.0004522,              0.0004522
                    168,                0.91851,                0.68466,                 1.7232,                0.89599,                0.79955,                0.87703,                 0.7755,                 1.0417,                0.84265,                 1.2148,              0.0004489,              0.0004489,              0.0004489
                    169,                0.92094,                0.67211,                 1.7305,                0.95361,                0.79364,                0.89786,                0.79623,                0.95116,                0.85333,                 1.2138,              0.0004456,              0.0004456,              0.0004456
                    170,                0.88381,                0.67366,                 1.7349,                0.96979,                0.77982,                0.87355,                 0.7564,                 1.0148,                0.82024,                  1.211,              0.0004423,              0.0004423,              0.0004423
                    171,                 0.9354,                0.69807,                 1.7414,                0.84131,                0.87096,                0.91334,                0.80282,                0.99991,                0.82557,                 1.2129,               0.000439,               0.000439,               0.000439
                    172,                0.92756,                0.67831,                 1.7493,                0.94565,                0.77859,                0.90009,                0.78127,                 1.0184,                0.87754,                 1.2457,              0.0004357,              0.0004357,              0.0004357
                    173,                0.89649,                 0.6764,                 1.7275,                0.83378,                0.89868,                0.93368,                0.81861,                0.97803,                0.79639,                 1.2027,              0.0004324,              0.0004324,              0.0004324
                    174,                0.96428,                0.70983,                 1.7128,                0.96137,                0.77134,                 0.8731,                0.78717,                0.94452,                 0.8027,                 1.1936,              0.0004291,              0.0004291,              0.0004291
                    175,                0.91055,                 0.7129,                 1.7176,                0.96409,                0.78578,                0.90878,                0.81736,                 1.0011,                 0.7699,                 1.2324,              0.0004258,              0.0004258,              0.0004258
                    176,                0.91945,                0.66418,                 1.7301,                0.94961,                0.80679,                0.88937,                0.79037,                0.99078,                 1.0673,                 1.2156,              0.0004225,              0.0004225,              0.0004225
                    177,                0.89301,                0.66216,                 1.7283,                0.92715,                0.81895,                0.89922,                0.79429,                  1.123,                 1.3643,                 1.2402,              0.0004192,              0.0004192,              0.0004192
                    178,                0.92454,                0.66774,                 1.7318,                0.87764,                0.77412,                0.84201,                0.73008,                  1.107,                  1.028,                 1.2179,              0.0004159,              0.0004159,              0.0004159
                    179,                0.92936,                0.71951,                 1.7291,                0.92509,                0.81409,                 0.8825,                0.76771,                0.99244,                 0.9128,                 1.2347,              0.0004126,              0.0004126,              0.0004126
                    180,                0.92884,                0.70628,                 1.7277,                0.92217,                0.77243,                0.90653,                0.80814,                0.97852,                 1.0354,                 1.2521,              0.0004093,              0.0004093,              0.0004093
                    181,                0.90438,                 0.6624,                 1.7375,                0.81989,                0.83722,                0.86994,                0.75921,                 1.1184,                   1.08,                 1.2354,               0.000406,               0.000406,               0.000406
                    182,                0.92924,                0.67252,                 1.7244,                0.89122,                0.75612,                0.86281,                0.76579,                0.95773,                  1.184,                 1.2197,              0.0004027,              0.0004027,              0.0004027
                    183,                0.85472,                0.63023,                 1.7189,                0.96908,                0.75479,                0.88523,                0.79238,                0.98317,                0.94849,                 1.2244,              0.0003994,              0.0003994,              0.0003994
                    184,                0.95791,                0.67177,                 1.7398,                0.91722,                0.79353,                0.89387,                 0.7943,                0.99352,                  0.963,                 1.2062,              0.0003961,              0.0003961,              0.0003961
                    185,                0.88467,                0.66477,                  1.733,                0.91029,                0.80232,                0.89007,                 0.8011,                0.97051,                0.78589,                 1.2471,              0.0003928,              0.0003928,              0.0003928
                    186,                0.85374,                0.61297,                 1.7299,                 0.9318,                 0.7861,                 0.9035,                0.79092,                 1.0909,                0.82409,                 1.2243,              0.0003895,              0.0003895,              0.0003895
                    187,                0.92357,                0.64142,                 1.7073,                0.81637,                0.90725,                 0.9376,                0.83654,                 1.0098,                0.86355,                 1.2076,              0.0003862,              0.0003862,              0.0003862
                    188,                0.88721,                0.63715,                 1.7125,                0.88848,                0.81129,                0.89225,                0.79072,                0.98763,                0.89207,                  1.202,              0.0003829,              0.0003829,              0.0003829
                    189,                0.89523,                0.60525,                 1.7229,                 0.8184,                0.86655,                0.90939,                0.81695,                0.93431,                0.93205,                 1.2032,              0.0003796,              0.0003796,              0.0003796
                    190,                0.88518,                0.62008,                  1.727,                0.89928,                0.75404,                0.87282,                0.78129,                0.89668,                0.85698,                 1.2114,              0.0003763,              0.0003763,              0.0003763
                    191,                0.90354,                0.63464,                 1.7246,                0.93874,                 0.7687,                0.90241,                0.78872,                 1.0046,                0.81746,                 1.1933,               0.000373,               0.000373,               0.000373
                    192,                0.89456,                0.63562,                 1.7285,                0.94898,                0.79218,                0.89886,                0.79568,                 1.0256,                 0.8626,                 1.2398,              0.0003697,              0.0003697,              0.0003697
                    193,                0.88359,                0.61093,                 1.7017,                0.90563,                 0.8111,                0.90392,                0.80689,                0.97991,                 1.1673,                 1.2273,              0.0003664,              0.0003664,              0.0003664
                    194,                0.88575,                0.63975,                 1.7395,                0.92054,                0.77236,                0.87185,                0.79099,                0.90473,                0.99158,                 1.1933,              0.0003631,              0.0003631,              0.0003631
                    195,                 0.8356,                0.63211,                  1.715,                0.94095,                0.76876,                0.87607,                0.79798,                0.94019,                 0.8351,                 1.2183,              0.0003598,              0.0003598,              0.0003598
                    196,                0.85751,                0.63401,                 1.7236,                0.93188,                0.76001,                  0.885,                 0.7688,                  1.085,                 1.0535,                 1.2196,              0.0003565,              0.0003565,              0.0003565
                    197,                0.86019,                0.64936,                  1.725,                0.94045,                0.78251,                0.90334,                0.79271,                0.99535,                0.88291,                 1.2029,              0.0003532,              0.0003532,              0.0003532
                    198,                0.88711,                0.63485,                 1.7095,                0.84332,                0.88614,                0.91362,                0.79712,                 1.0367,                 1.1086,                  1.204,              0.0003499,              0.0003499,              0.0003499
                    199,                 0.8857,                0.64531,                 1.7285,                 0.8653,                0.87165,                0.91326,                0.80958,                0.94204,                 1.0686,                 1.1915,              0.0003466,              0.0003466,              0.0003466
                    200,                 0.8502,                 0.6111,                 1.6985,                0.94534,                0.80987,                0.90269,                 0.8182,                0.87446,                0.90445,                 1.1862,              0.0003433,              0.0003433,              0.0003433
                    201,                0.87675,                0.63729,                  1.732,                0.94531,                0.74621,                 0.8679,                 0.7811,                 0.9973,                 1.1353,                 1.1763,                0.00034,                0.00034,                0.00034
                    202,                 0.8304,                0.60272,                 1.7207,                0.91908,                0.82186,                0.89897,                0.80358,                0.94364,                 1.1486,                 1.1841,              0.0003367,              0.0003367,              0.0003367
                    203,                 0.8464,                0.60056,                  1.703,                0.94433,                0.81894,                0.90715,                0.80692,                0.94021,                 1.0682,                 1.1777,              0.0003334,              0.0003334,              0.0003334
                    204,                0.85424,                0.60398,                 1.7236,                0.95041,                0.77225,                0.87729,                 0.7883,                0.94216,                 1.1807,                 1.1729,              0.0003301,              0.0003301,              0.0003301
                    205,                0.85418,                0.61935,                 1.7129,                0.92639,                0.79893,                0.88595,                0.78331,                0.92732,                 1.0205,                 1.1797,              0.0003268,              0.0003268,              0.0003268
                    206,                0.86075,                0.59437,                 1.7087,                0.94869,                0.77278,                0.86982,                0.77288,                0.96279,                0.97144,                 1.1886,              0.0003235,              0.0003235,              0.0003235
                    207,                0.84089,                0.62006,                 1.7128,                0.85946,                0.86547,                0.90199,                0.81531,                0.90663,                 1.2337,                 1.2039,              0.0003202,              0.0003202,              0.0003202
                    208,                0.88663,                0.61279,                 1.7256,                0.85931,                0.85255,                0.90815,                0.81796,                0.91872,                 1.1504,                 1.2036,              0.0003169,              0.0003169,              0.0003169
                    209,                0.86674,                0.60409,                 1.7197,                0.92292,                0.82528,                0.89695,                0.80879,                0.94382,                 1.0995,                 1.1973,              0.0003136,              0.0003136,              0.0003136
                    210,                 0.8548,                  0.598,                 1.7195,                0.87727,                 0.8593,                0.91097,                0.81534,                0.99039,                 1.1425,                  1.211,              0.0003103,              0.0003103,              0.0003103
                    211,                0.87752,                0.62018,                 1.7195,                0.85957,                 0.9278,                0.94769,                0.83847,                 1.0121,                0.80178,                 1.2565,               0.000307,               0.000307,               0.000307
                    212,                0.84117,                 0.6194,                  1.715,                0.90036,                0.82929,                0.90136,                0.80734,                 1.0248,                0.80518,                   1.23,              0.0003037,              0.0003037,              0.0003037
                    213,                0.85644,                0.60703,                 1.7019,                0.94149,                 0.7522,                0.87751,                0.78456,                0.93058,                  1.001,                 1.2059,              0.0003004,              0.0003004,              0.0003004
                    214,                0.83465,                0.61648,                 1.7121,                0.94318,                0.76291,                0.88186,                0.78762,                0.94724,                0.85413,                 1.2147,              0.0002971,              0.0002971,              0.0002971
                    215,                0.80344,                0.58167,                 1.7047,                0.94536,                0.75844,                0.86263,                0.78073,                0.91072,                0.87231,                 1.2183,              0.0002938,              0.0002938,              0.0002938
                    216,                0.80164,                0.56971,                 1.7102,                0.90572,                0.81967,                0.89708,                0.79731,                 1.0084,                0.84181,                 1.2244,              0.0002905,              0.0002905,              0.0002905
                    217,                0.82537,                0.56477,                 1.7016,                0.92151,                0.80946,                0.89733,                0.81957,                0.98276,                0.80152,                 1.2457,              0.0002872,              0.0002872,              0.0002872
                    218,                0.84486,                0.59793,                 1.7075,                0.87111,                0.80173,                0.87293,                0.77304,                 1.0299,                0.97974,                 1.2604,              0.0002839,              0.0002839,              0.0002839
                    219,                0.81106,                0.57416,                 1.7106,                0.94429,                0.77681,                0.89263,                0.79227,                 1.0729,                0.86053,                 1.2593,              0.0002806,              0.0002806,              0.0002806
                    220,                0.82778,                0.58905,                 1.7154,                0.93019,                0.80688,                0.89465,                0.81464,                0.94716,                0.77704,                 1.2322,              0.0002773,              0.0002773,              0.0002773
                    221,                0.88667,                0.61075,                 1.7194,                0.95352,                0.81085,                0.90804,                0.81605,                0.95023,                0.78917,                 1.2332,               0.000274,               0.000274,               0.000274
                    222,                0.77235,                0.55298,                 1.7179,                0.96068,                0.76992,                0.87935,                 0.7931,                0.97408,                0.83256,                 1.2448,              0.0002707,              0.0002707,              0.0002707
                    223,                 0.8024,                0.55555,                 1.7047,                0.91107,                0.82067,                0.89471,                 0.8129,                0.88586,                0.76688,                  1.211,              0.0002674,              0.0002674,              0.0002674
                    224,                0.79188,                0.57679,                 1.7204,                0.92982,                0.81694,                0.90615,                0.81175,                0.99581,                0.81325,                 1.2654,              0.0002641,              0.0002641,              0.0002641
                    225,                0.80088,                0.58645,                 1.7084,                0.88465,                0.87889,                0.92925,                0.82881,                  1.007,                0.85409,                 1.2737,              0.0002608,              0.0002608,              0.0002608
                    226,                0.83502,                0.59558,                 1.6997,                0.91886,                 0.9278,                 0.9512,                0.85564,                0.98673,                0.74065,                 1.2343,              0.0002575,              0.0002575,              0.0002575
                    227,                0.84113,                0.58717,                 1.7109,                0.87731,                0.93398,                0.94825,                0.83185,                 1.0854,                0.82048,                 1.2918,              0.0002542,              0.0002542,              0.0002542
                    228,                0.81503,                0.59096,                 1.7037,                  0.963,                0.80798,                0.90405,                0.81263,                0.97683,                0.86606,                 1.2725,              0.0002509,              0.0002509,              0.0002509
                    229,                0.80632,                0.54866,                 1.7068,                0.96597,                0.80705,                0.88566,                0.78902,                0.98888,                0.82529,                 1.2759,              0.0002476,              0.0002476,              0.0002476
                    230,                0.77448,                0.56401,                 1.7108,                0.93685,                0.78224,                0.87831,                0.80299,                0.86473,                0.85327,                 1.2182,              0.0002443,              0.0002443,              0.0002443
                    231,                0.81236,                0.55841,                 1.7058,                0.96037,                 0.7594,                0.87967,                0.79729,                0.95719,                0.86445,                 1.2243,               0.000241,               0.000241,               0.000241
                    232,                0.79939,                0.54862,                 1.7098,                0.96597,                0.76743,                0.89029,                0.80224,                0.98988,                0.88465,                 1.2353,              0.0002377,              0.0002377,              0.0002377
                    233,                0.77283,                0.56376,                 1.7145,                0.82198,                 0.8383,                0.86804,                0.78033,                0.95458,                0.99569,                 1.2146,              0.0002344,              0.0002344,              0.0002344
                    234,                0.78164,                0.55187,                 1.7044,                0.95757,                0.76822,                0.87919,                0.79934,                0.93706,                0.86311,                 1.2071,              0.0002311,              0.0002311,              0.0002311
                    235,                0.78837,                0.54543,                 1.6981,                0.97304,                0.75671,                0.87622,                0.77291,                 1.0387,                 0.8868,                 1.2614,              0.0002278,              0.0002278,              0.0002278
                    236,                0.84279,                0.57702,                 1.6991,                0.89045,                0.81898,                0.88842,                0.78057,                 1.0237,                0.93468,                 1.2556,              0.0002245,              0.0002245,              0.0002245
                    237,                  0.828,                 0.5558,                 1.7003,                0.93176,                0.75816,                0.87228,                0.77897,                0.95246,                0.93177,                 1.2459,              0.0002212,              0.0002212,              0.0002212
                    238,                 0.7729,                0.56664,                 1.7125,                0.92666,                 0.7742,                0.88349,                0.79359,                0.94581,                0.98378,                 1.2328,              0.0002179,              0.0002179,              0.0002179
                    239,                0.79658,                0.58036,                 1.7147,                0.89517,                0.80173,                0.88204,                 0.8044,                0.96802,                0.91815,                 1.2214,              0.0002146,              0.0002146,              0.0002146
                    240,                0.76516,                0.53942,                 1.7082,                0.93399,                0.75522,                0.86957,                0.79586,                0.92379,                0.85855,                 1.1978,              0.0002113,              0.0002113,              0.0002113
                    241,                0.79868,                0.56216,                 1.7039,                0.95556,                0.76634,                0.87982,                 0.8076,                0.90801,                 1.0197,                  1.187,               0.000208,               0.000208,               0.000208
                    242,                 0.8198,                0.54742,                 1.7079,                0.94696,                0.78414,                0.87716,                0.79835,                0.94787,                 1.0192,                 1.1789,              0.0002047,              0.0002047,              0.0002047
                    243,                0.80795,                0.56302,                 1.7015,                   0.95,                0.80472,                0.89023,                0.81318,                0.94499,                0.96859,                 1.1837,              0.0002014,              0.0002014,              0.0002014
                    244,                0.80467,                0.55349,                 1.7202,                0.92557,                0.81384,                0.88821,                0.80132,                0.89985,                 1.0028,                 1.1875,              0.0001981,              0.0001981,              0.0001981
                    245,                0.79848,                0.55265,                 1.7049,                0.92968,                0.82381,                0.89728,                0.82569,                0.87118,                 1.0077,                 1.1794,              0.0001948,              0.0001948,              0.0001948
                    246,                0.80629,                0.54398,                 1.7015,                0.95099,                0.77264,                0.86864,                0.79612,                0.93981,                0.88005,                  1.189,              0.0001915,              0.0001915,              0.0001915
                    247,                0.76282,                0.52699,                 1.6995,                0.90607,                0.81695,                0.89212,                0.82037,                0.87907,                0.79988,                  1.174,              0.0001882,              0.0001882,              0.0001882
                    248,                0.78704,                 0.5281,                 1.7052,                0.94283,                0.81705,                0.89481,                0.81543,                 0.8512,                0.78047,                 1.2197,              0.0001849,              0.0001849,              0.0001849
                    249,                0.79446,                0.52804,                 1.7127,                0.94032,                0.77354,                0.86899,                 0.8017,                0.86212,                0.81896,                 1.1894,              0.0001816,              0.0001816,              0.0001816
                    250,                0.74414,                0.52803,                 1.7267,                0.95362,                0.76349,                0.87486,                0.80614,                0.91102,                0.79591,                 1.1674,              0.0001783,              0.0001783,              0.0001783
                    251,                0.81909,                0.54849,                 1.7037,                0.94752,                0.81554,                0.89999,                0.82167,                 0.9124,                0.74567,                 1.1695,               0.000175,               0.000175,               0.000175
                    252,                0.75752,                0.54577,                 1.7057,                0.93233,                 0.8162,                0.90084,                0.81976,                0.85629,                0.74869,                 1.1733,              0.0001717,              0.0001717,              0.0001717
                    253,                 0.7373,                0.52175,                 1.7033,                0.95213,                0.82181,                0.90254,                0.82576,                0.86344,                0.80895,                 1.1818,              0.0001684,              0.0001684,              0.0001684
                    254,                0.77598,                0.54734,                 1.7039,                0.91603,                0.81188,                0.89621,                0.81001,                0.90757,                0.88525,                 1.1764,              0.0001651,              0.0001651,              0.0001651
                    255,                0.74843,                0.50856,                 1.7121,                0.94003,                0.77958,                0.87394,                0.77044,                0.95059,                0.92213,                 1.1834,              0.0001618,              0.0001618,              0.0001618
                    256,                0.77311,                0.53099,                 1.7049,                0.92855,                0.80692,                0.89269,                0.81456,                 0.8361,                0.82723,                 1.1779,              0.0001585,              0.0001585,              0.0001585
                    257,                0.76251,                0.51813,                 1.6968,                0.93803,                0.80613,                0.89067,                 0.8139,                0.87854,                0.79808,                 1.1768,              0.0001552,              0.0001552,              0.0001552
                    258,                0.76603,                0.50998,                 1.6925,                0.93983,                0.76159,                0.87374,                 0.8056,                0.91363,                0.83113,                 1.1936,              0.0001519,              0.0001519,              0.0001519
                    259,                0.77603,                0.52296,                 1.6912,                0.95333,                0.74556,                 0.8761,                0.79499,                0.91474,                0.86852,                 1.1987,              0.0001486,              0.0001486,              0.0001486
                    260,                0.79169,                0.52864,                 1.6935,                0.91893,                0.78808,                0.87795,                0.80634,                0.92305,                0.84755,                 1.1724,              0.0001453,              0.0001453,              0.0001453
                    261,                0.74731,                0.52945,                 1.7113,                0.96277,                0.80788,                0.90084,                 0.8245,                0.89008,                0.81624,                 1.1683,               0.000142,               0.000142,               0.000142
                    262,                0.77936,                0.50486,                 1.6907,                0.95432,                 0.7792,                 0.8787,                0.80718,                0.89067,                   0.84,                 1.1742,              0.0001387,              0.0001387,              0.0001387
                    263,                0.78008,                0.51884,                 1.6976,                0.95713,                 0.7782,                0.88226,                 0.8078,                0.91638,                0.85498,                  1.179,              0.0001354,              0.0001354,              0.0001354
                    264,                0.73453,                 0.5025,                  1.698,                0.94426,                0.78286,                0.87967,                0.80923,                0.88844,                0.82105,                 1.1714,              0.0001321,              0.0001321,              0.0001321
                    265,                0.75065,                0.53591,                 1.7092,                0.93266,                0.81803,                0.88964,                0.81762,                 0.8712,                0.79902,                 1.1643,              0.0001288,              0.0001288,              0.0001288
                    266,                0.75253,                0.53072,                 1.7023,                0.94027,                0.81603,                0.89912,                0.83317,                0.81332,                0.77858,                 1.1693,              0.0001255,              0.0001255,              0.0001255
                    267,                0.72433,                0.51148,                 1.7026,                0.97505,                0.76503,                0.87923,                0.81774,                0.85356,                0.76664,                 1.1723,              0.0001222,              0.0001222,              0.0001222
                    268,                0.78643,                0.54232,                 1.6903,                0.95672,                0.76696,                0.87501,                0.80304,                0.82902,                 0.7802,                 1.1682,              0.0001189,              0.0001189,              0.0001189
                    269,                0.74776,                 0.5149,                 1.7003,                0.94947,                0.77444,                0.87307,                0.79546,                0.86696,                0.75191,                 1.1689,              0.0001156,              0.0001156,              0.0001156
                    270,                0.71494,                0.50958,                 1.6965,                0.95932,                0.77597,                0.87946,                0.79739,                0.88663,                 0.7103,                  1.164,              0.0001123,              0.0001123,              0.0001123
                    271,                0.74734,                0.48715,                 1.6973,                0.97472,                0.77505,                0.88213,                0.80892,                0.91653,                0.70637,                 1.1657,               0.000109,               0.000109,               0.000109
                    272,                0.79442,                0.53123,                 1.6933,                0.95517,                0.76591,                 0.8808,                0.80377,                 0.8512,                0.75039,                 1.1697,              0.0001057,              0.0001057,              0.0001057
                    273,                0.72908,                 0.4932,                 1.6867,                0.94485,                0.76914,                0.87497,                0.79734,                0.86531,                 0.8031,                 1.1858,              0.0001024,              0.0001024,              0.0001024
                    274,                 0.7149,                 0.4799,                 1.6954,                0.96953,                 0.7469,                0.87112,                0.78831,                0.92054,                0.77061,                 1.2116,               9.91e-05,               9.91e-05,               9.91e-05
                    275,                0.75397,                0.49955,                 1.6934,                 0.9413,                0.75807,                0.86786,                0.78486,                0.87123,                0.78348,                  1.194,               9.58e-05,               9.58e-05,               9.58e-05
                    276,                0.73158,                0.50136,                 1.6883,                0.94191,                0.80538,                0.89251,                0.80486,                0.86458,                0.75149,                 1.1939,               9.25e-05,               9.25e-05,               9.25e-05
                    277,                0.77256,                0.50163,                 1.7076,                0.95896,                0.74393,                0.86333,                0.77953,                0.87858,                0.86387,                 1.2049,               8.92e-05,               8.92e-05,               8.92e-05
                    278,                 0.7412,                0.48685,                 1.7135,                0.96297,                 0.7534,                0.86892,                0.79584,                0.86992,                0.86347,                 1.2145,               8.59e-05,               8.59e-05,               8.59e-05
                    279,                0.75285,                0.48916,                 1.6999,                0.92829,                0.81833,                0.89536,                0.81992,                0.89626,                0.85155,                 1.1862,               8.26e-05,               8.26e-05,               8.26e-05
                    280,                0.72605,                0.49734,                 1.7009,                0.93724,                0.80941,                0.89777,                0.82191,                0.89596,                0.82899,                 1.1802,               7.93e-05,               7.93e-05,               7.93e-05
                    281,                0.74119,                0.49585,                 1.6888,                 0.8838,                0.85754,                0.90846,                0.81667,                0.90442,                0.84301,                 1.1936,                7.6e-05,                7.6e-05,                7.6e-05
                    282,                0.71851,                0.49545,                 1.7119,                0.91109,                0.80691,                0.89133,                0.81455,                0.88671,                0.81513,                 1.2159,               7.27e-05,               7.27e-05,               7.27e-05
                    283,                0.72511,                0.46796,                 1.6934,                0.93243,                0.80713,                0.89403,                0.81141,                0.84774,                0.77651,                 1.1954,               6.94e-05,               6.94e-05,               6.94e-05
                    284,                0.67855,                0.46322,                 1.7023,                0.93392,                 0.8085,                0.89005,                 0.8056,                 0.8814,                0.78941,                 1.2279,               6.61e-05,               6.61e-05,               6.61e-05
                    285,                0.74869,                0.51851,                 1.7125,                0.98395,                0.77096,                0.88763,                0.80293,                0.90384,                0.78969,                 1.2318,               6.28e-05,               6.28e-05,               6.28e-05
                    286,                0.74507,                0.48614,                 1.7077,                0.94446,                0.80753,                0.89237,                 0.7994,                0.91353,                0.78399,                 1.2569,               5.95e-05,               5.95e-05,               5.95e-05
                    287,                0.73117,                0.49627,                 1.6986,                0.93831,                0.80276,                0.89724,                0.81186,                0.89514,                0.80575,                 1.2516,               5.62e-05,               5.62e-05,               5.62e-05
                    288,                0.70645,                0.46339,                 1.6926,                0.91955,                0.80908,                0.89173,                0.80973,                0.86127,                0.83756,                 1.2153,               5.29e-05,               5.29e-05,               5.29e-05
                    289,                0.69141,                0.46124,                 1.7001,                0.94639,                0.80189,                0.89575,                0.81483,                0.93918,                0.82096,                 1.2211,               4.96e-05,               4.96e-05,               4.96e-05
                    290,                0.71255,                0.48323,                 1.6988,                0.97254,                0.75935,                0.87527,                0.79463,                0.92599,                0.79464,                 1.2275,               4.63e-05,               4.63e-05,               4.63e-05
                    291,                0.89315,                0.53329,                 1.6446,                0.94662,                0.76732,                0.87196,                0.79859,                0.89564,                0.81607,                  1.216,                4.3e-05,                4.3e-05,                4.3e-05
                    292,                0.86954,                  0.463,                 1.6462,                 0.9532,                 0.7774,                0.87073,                0.78324,                0.92309,                0.81607,                  1.222,               3.97e-05,               3.97e-05,               3.97e-05
                    293,                0.86482,                0.44292,                 1.6515,                0.96574,                0.78214,                0.87366,                0.78507,                0.98485,                0.81984,                 1.2619,               3.64e-05,               3.64e-05,               3.64e-05
                    294,                0.87522,                0.43106,                  1.663,                0.95366,                0.78214,                0.87514,                0.78111,                0.98031,                0.85269,                  1.285,               3.31e-05,               3.31e-05,               3.31e-05
                    295,                0.85133,                0.41851,                 1.6372,                 0.9652,                0.76994,                0.87434,                0.78196,                 1.0203,                0.87438,                 1.2895,               2.98e-05,               2.98e-05,               2.98e-05
                    296,                0.85445,                0.41799,                 1.6483,                0.97523,                0.75876,                0.87521,                0.78617,                0.99241,                0.87846,                 1.2618,               2.65e-05,               2.65e-05,               2.65e-05
                    297,                0.85935,                0.42597,                 1.6489,                0.97573,                0.75869,                0.87604,                0.79063,                0.96516,                0.84402,                 1.2494,               2.32e-05,               2.32e-05,               2.32e-05
                    298,                0.84505,                0.40707,                 1.6427,                0.96246,                0.77351,                0.87436,                0.78229,                0.94149,                0.80821,                 1.2385,               1.99e-05,               1.99e-05,               1.99e-05
                    299,                0.83128,                0.42031,                 1.6325,                0.96658,                 0.7575,                0.87051,                0.78305,                 0.8866,                0.83194,                 1.1999,               1.66e-05,               1.66e-05,               1.66e-05
                    300,                0.85542,                  0.408,                  1.651,                 0.9456,                0.76979,                0.87001,                0.78573,                0.88867,                0.82378,                 1.2182,               1.33e-05,               1.33e-05,               1.33e-05
