                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    151,                0.92588,                0.77585,                 1.6924,                0.88403,                0.82864,                 0.9015,                0.79967,                 1.1113,                0.67427,                 1.4668,             0.00045904,             0.00045904,             0.00045904
                    152,                0.95208,                0.71717,                 1.7025,                0.94358,                0.80097,                0.90418,                0.79989,                 1.1242,                0.59338,                 1.4722,             0.00045605,             0.00045605,             0.00045605
                    153,                0.97516,                0.77609,                 1.6924,                0.91467,                 0.8388,                0.91893,                0.81556,                 1.1375,                0.61515,                 1.4828,             0.00045305,             0.00045305,             0.00045305
                    154,                0.96438,                0.76545,                 1.7004,                0.90764,                0.85468,                0.91096,                0.81044,                 1.1447,                0.63427,                 1.4707,             0.00045005,             0.00045005,             0.00045005
                    155,                0.94513,                 0.7645,                 1.7001,                0.87318,                0.82153,                0.91055,                0.80213,                 1.1133,                0.67064,                 1.4622,             0.00044705,             0.00044705,             0.00044705
                    156,                0.95983,                0.73432,                 1.6966,                0.88427,                0.84739,                0.91765,                0.81248,                 1.1111,                0.63204,                 1.4583,             0.00044405,             0.00044405,             0.00044405
                    157,                 0.9666,                0.80016,                 1.7017,                0.89453,                0.83182,                0.91673,                0.80829,                 1.0934,                0.59147,                 1.4566,             0.00044105,             0.00044105,             0.00044105
                    158,                 1.0026,                0.75243,                 1.6979,                0.92966,                0.81286,                0.91527,                0.80595,                 1.1189,                0.64666,                 1.4495,             0.00043805,             0.00043805,             0.00043805
                    159,                0.92981,                0.71853,                 1.6884,                0.93359,                0.83286,                0.91821,                0.80863,                 1.0821,                 0.6183,                 1.4446,             0.00043505,             0.00043505,             0.00043505
                    160,                 0.9273,                0.76065,                 1.6902,                0.91718,                 0.8313,                0.91273,                0.80911,                 1.1084,                0.62137,                 1.4605,             0.00043205,             0.00043205,             0.00043205
                    161,                0.94127,                 0.7552,                 1.6929,                  0.906,                0.84142,                0.91062,                 0.8087,                 1.1227,                 0.6381,                 1.4528,             0.00042905,             0.00042905,             0.00042905
                    162,                0.96571,                0.79121,                 1.6975,                0.94612,                0.80942,                0.91666,                0.80738,                 1.1373,                0.61844,                 1.4633,             0.00042605,             0.00042605,             0.00042605
                    163,                0.96522,                0.75753,                 1.6868,                0.93992,                0.81267,                0.91144,                0.80478,                 1.1192,                0.67415,                  1.466,             0.00042305,             0.00042305,             0.00042305
                    164,                0.94225,                0.75687,                 1.6879,                0.89672,                0.83945,                0.90598,                0.80534,                 1.1161,                0.64763,                 1.4693,             0.00042005,             0.00042005,             0.00042005
                    165,                0.91804,                0.72702,                 1.7047,                0.92461,                0.81999,                0.90695,                0.80055,                 1.1261,                0.63725,                 1.4782,             0.00041705,             0.00041705,             0.00041705
                    166,                0.96311,                0.76167,                 1.6987,                0.91739,                0.82085,                0.90792,                0.80178,                 1.1601,                0.61965,                 1.4991,             0.00041405,             0.00041405,             0.00041405
                    167,                0.95266,                0.81986,                 1.6999,                0.94268,                0.79408,                0.90508,                0.80265,                 1.1469,                0.62331,                 1.4874,             0.00041105,             0.00041105,             0.00041105
                    168,                0.96616,                0.79777,                 1.7028,                0.88861,                0.84254,                 0.9137,                0.80198,                 1.1349,                0.66046,                 1.4645,             0.00040805,             0.00040805,             0.00040805
                    169,                0.94843,                0.78014,                 1.6928,                0.91394,                0.83903,                0.91217,                0.81425,                 1.1248,                 0.6072,                 1.4904,             0.00040505,             0.00040505,             0.00040505
                    170,                0.96671,                0.74619,                 1.6931,                0.88809,                0.87126,                0.91212,                0.81789,                 1.1058,                0.59586,                 1.4821,             0.00040205,             0.00040205,             0.00040205
                    171,                0.88203,                0.69898,                 1.6993,                  0.923,                0.84328,                0.91281,                0.81606,                  1.108,                0.57787,                 1.4918,             0.00039905,             0.00039905,             0.00039905
                    172,                0.88859,                0.68619,                 1.6851,                0.92823,                0.85789,                0.91439,                0.81242,                 1.1145,                0.57984,                 1.4842,             0.00039605,             0.00039605,             0.00039605
                    173,                0.93277,                0.70674,                 1.6993,                0.91356,                  0.819,                0.90992,                0.80949,                 1.1211,                0.63938,                 1.4694,             0.00039305,             0.00039305,             0.00039305
                    174,                0.91224,                0.72296,                 1.6962,                0.89202,                0.83437,                0.91883,                0.81342,                 1.0969,                0.61669,                 1.4686,             0.00039005,             0.00039005,             0.00039005
                    175,                 1.0094,                0.73311,                 1.6799,                0.88327,                0.80644,                0.89738,                0.80472,                 1.0672,                0.66687,                 1.4649,             0.00038705,             0.00038705,             0.00038705
                    176,                0.90173,                0.72164,                 1.6854,                0.88236,                0.83141,                0.90427,                0.80353,                 1.0981,                0.64276,                 1.4722,             0.00038405,             0.00038405,             0.00038405
                    177,                0.90803,                0.70021,                 1.6857,                 0.8884,                0.82777,                0.90378,                0.80137,                 1.1334,                0.62023,                 1.4564,             0.00038105,             0.00038105,             0.00038105
                    178,                0.95018,                0.74048,                 1.6967,                 0.9374,                0.83485,                0.90953,                0.80426,                 1.1118,                0.57485,                  1.461,             0.00037805,             0.00037805,             0.00037805
                    179,                0.98018,                0.71421,                 1.6849,                0.92303,                0.82482,                0.92243,                0.81981,                 1.0948,                0.59819,                 1.4684,             0.00037505,             0.00037505,             0.00037505
                    180,                0.93076,                0.69861,                 1.6858,                 0.9281,                  0.828,                0.91841,                0.81479,                 1.1148,                0.61143,                 1.4682,             0.00037205,             0.00037205,             0.00037205
                    181,                0.95723,                0.73973,                 1.6895,                  0.931,                0.81251,                0.91079,                0.81354,                 1.0983,                0.60924,                 1.4683,             0.00036905,             0.00036905,             0.00036905
                    182,                0.94418,                0.69963,                 1.6881,                0.89723,                0.86867,                0.91646,                0.81759,                 1.0972,                0.57046,                 1.4748,             0.00036605,             0.00036605,             0.00036605
                    183,                0.92577,                0.68804,                 1.6821,                0.91999,                0.82298,                0.91018,                0.81307,                 1.0691,                0.59372,                 1.4623,             0.00036305,             0.00036305,             0.00036305
                    184,                0.92381,                0.69967,                 1.6831,                0.95264,                0.79129,                0.90357,                0.80395,                 1.0815,                0.63728,                 1.4653,             0.00036005,             0.00036005,             0.00036005
                    185,                0.86326,                0.67712,                 1.6907,                0.91357,                 0.7733,                0.88938,                0.79172,                 1.0789,                0.71799,                 1.4558,             0.00035706,             0.00035706,             0.00035706
                    186,                0.92775,                0.71012,                 1.6861,                0.91712,                0.81541,                0.91754,                0.81756,                 1.0725,                 0.6532,                 1.4678,             0.00035406,             0.00035406,             0.00035406
                    187,                0.91022,                0.67978,                 1.6801,                0.93492,                0.80935,                0.90404,                0.81234,                 1.0725,                0.61542,                 1.4701,             0.00035106,             0.00035106,             0.00035106
                    188,                0.93434,                 0.6803,                   1.68,                0.89317,                0.80716,                0.90488,                0.80597,                  1.072,                0.69723,                  1.463,             0.00034806,             0.00034806,             0.00034806
                    189,                 0.8836,                0.69765,                 1.6812,                0.90555,                0.82654,                0.90843,                0.81571,                 1.0861,                0.60277,                 1.4752,             0.00034506,             0.00034506,             0.00034506
                    190,                0.89717,                0.71363,                 1.6771,                0.91506,                0.86192,                 0.9148,                0.82266,                 1.0702,                0.57765,                 1.4638,             0.00034206,             0.00034206,             0.00034206
                    191,                0.91552,                0.70059,                 1.6907,                0.80152,                0.87538,                0.89971,                0.80871,                 1.0602,                0.73054,                 1.4523,             0.00033906,             0.00033906,             0.00033906
                    192,                0.88196,                0.71372,                 1.6869,                0.82148,                0.87201,                0.89866,                0.81192,                 1.0668,                0.65047,                  1.453,             0.00033606,             0.00033606,             0.00033606
                    193,                0.88213,                0.67881,                 1.6775,                0.87886,                0.83436,                0.90887,                0.81026,                 1.0784,                 0.5937,                 1.4495,             0.00033306,             0.00033306,             0.00033306
                    194,                0.90466,                0.67869,                 1.6861,                0.91223,                0.77353,                0.90004,                0.80785,                 1.0729,                0.69034,                 1.4527,             0.00033006,             0.00033006,             0.00033006
                    195,                0.87419,                0.68303,                 1.6826,                0.85675,                0.83393,                0.90139,                0.80295,                 1.0555,                0.70776,                  1.461,             0.00032706,             0.00032706,             0.00032706
                    196,                0.90841,                0.71624,                 1.6765,                0.91249,                0.78858,                0.89889,                0.80308,                 1.0555,                  0.643,                 1.4557,             0.00032406,             0.00032406,             0.00032406
                    197,                0.88271,                0.66042,                 1.6787,                0.93042,                0.79144,                0.90639,                0.81124,                 1.0902,                0.62935,                 1.4659,             0.00032106,             0.00032106,             0.00032106
                    198,                0.90182,                0.65319,                  1.681,                0.89995,                0.79242,                0.90147,                0.80325,                 1.0581,                 0.6281,                 1.4476,             0.00031806,             0.00031806,             0.00031806
                    199,                0.87111,                0.65971,                 1.6857,                0.94962,                 0.7746,                0.90649,                0.81157,                  1.059,                0.60108,                 1.4466,             0.00031506,             0.00031506,             0.00031506
                    200,                0.91857,                 0.6679,                 1.6683,                0.91693,                0.81072,                0.90388,                0.80878,                 1.0587,                0.62683,                 1.4541,             0.00031206,             0.00031206,             0.00031206
                    201,                0.88048,                0.71795,                 1.6897,                0.90154,                0.84893,                0.90685,                0.81848,                 1.0427,                0.55522,                 1.4397,             0.00030906,             0.00030906,             0.00030906
                    202,                0.89046,                0.65944,                 1.6825,                0.91023,                0.82624,                  0.909,                0.80806,                 1.0341,                0.58378,                 1.4374,             0.00030606,             0.00030606,             0.00030606
                    203,                0.87939,                0.64023,                 1.6826,                0.94491,                0.79126,                0.91046,                 0.8157,                 1.0386,                0.56876,                 1.4359,             0.00030306,             0.00030306,             0.00030306
                    204,                0.90966,                 0.6889,                 1.6706,                0.93382,                0.81971,                0.91131,                0.81712,                  1.027,                0.55806,                 1.4302,             0.00030006,             0.00030006,             0.00030006
                    205,                0.88901,                0.63862,                 1.6828,                0.90556,                0.85309,                0.91642,                 0.8237,                 1.0212,                0.55163,                 1.4268,             0.00029706,             0.00029706,             0.00029706
                    206,                0.88914,                0.66739,                 1.6784,                0.91446,                0.82376,                 0.9138,                0.81965,                 1.0361,                 0.5681,                  1.428,             0.00029406,             0.00029406,             0.00029406
                    207,                0.87484,                0.66775,                 1.6771,                0.88338,                0.82413,                0.90889,                0.81914,                 1.0197,                0.61784,                 1.4285,             0.00029106,             0.00029106,             0.00029106
                    208,                0.90409,                0.67595,                 1.6732,                0.85065,                 0.8515,                0.89575,                0.79515,                 1.0706,                0.64944,                 1.4497,             0.00028806,             0.00028806,             0.00028806
                    209,                 0.8646,                0.69128,                 1.6856,                0.86708,                0.82558,                0.90589,                0.80975,                 1.0374,                 0.6387,                 1.4429,             0.00028506,             0.00028506,             0.00028506
                    210,                 0.8991,                0.68074,                 1.6868,                0.89964,                0.86403,                0.91563,                0.82179,                 1.0316,                0.54903,                 1.4363,             0.00028206,             0.00028206,             0.00028206
                    211,                0.88269,                0.66835,                 1.6887,                0.90626,                0.86037,                0.91525,                0.82241,                 1.0312,                0.55363,                 1.4358,             0.00027906,             0.00027906,             0.00027906
                    212,                0.88198,                0.65713,                 1.6614,                0.86766,                0.84094,                0.90741,                0.81987,                 1.0338,                0.56099,                 1.4336,             0.00027606,             0.00027606,             0.00027606
                    213,                0.88161,                0.64627,                 1.6771,                0.89138,                0.85079,                0.90735,                0.81661,                 1.0398,                0.59795,                 1.4337,             0.00027306,             0.00027306,             0.00027306
                    214,                0.86647,                0.64635,                 1.6764,                0.95973,                0.75854,                0.90349,                0.80528,                 1.0447,                0.62204,                  1.431,             0.00027006,             0.00027006,             0.00027006
                    215,                0.85227,                0.63116,                 1.6766,                0.89624,                0.81845,                0.90668,                0.81563,                 1.0324,                  0.598,                 1.4413,             0.00026706,             0.00026706,             0.00026706
                    216,                0.86848,                0.67975,                 1.6821,                0.88991,                0.85035,                0.91619,                0.81966,                 1.0488,                0.55743,                 1.4289,             0.00026406,             0.00026406,             0.00026406
                    217,                 0.8843,                0.66425,                 1.6748,                0.90533,                0.85936,                0.91267,                0.81742,                 1.0248,                   0.56,                 1.4291,             0.00026106,             0.00026106,             0.00026106
                    218,                0.84664,                0.67687,                 1.6793,                0.88438,                0.84472,                0.90585,                0.81883,                 1.0267,                0.54619,                   1.43,             0.00025807,             0.00025807,             0.00025807
                    219,                0.85989,                 0.6548,                 1.6731,                0.88305,                0.84619,                0.89952,                0.81233,                 1.0233,                0.55705,                 1.4302,             0.00025507,             0.00025507,             0.00025507
                    220,                0.86754,                0.67275,                 1.6773,                0.87587,                0.86896,                0.90555,                0.81581,                 1.0295,                0.52816,                 1.4288,             0.00025207,             0.00025207,             0.00025207
                    221,                0.85661,                0.62919,                 1.6759,                0.91463,                0.85302,                0.91649,                0.82622,                 1.0222,                0.53996,                 1.4274,             0.00024907,             0.00024907,             0.00024907
                    222,                0.84516,                0.63312,                 1.6725,                0.92496,                0.85604,                0.92252,                0.83445,                 1.0168,                0.54623,                 1.4283,             0.00024607,             0.00024607,             0.00024607
                    223,                0.84897,                0.63987,                 1.6714,                0.88866,                0.83498,                0.91032,                0.82105,                 1.0258,                0.59565,                 1.4391,             0.00024307,             0.00024307,             0.00024307
                    224,                0.89813,                0.66032,                 1.6726,                 0.8944,                0.84032,                0.91112,                0.82121,                 1.0226,                0.59304,                 1.4373,             0.00024007,             0.00024007,             0.00024007
                    225,                0.87893,                0.62659,                 1.6685,                 0.8996,                0.83363,                0.90642,                0.81858,                 1.0184,                0.61046,                 1.4369,             0.00023707,             0.00023707,             0.00023707
                    226,                 0.8453,                 0.6386,                 1.6708,                0.87976,                0.84378,                0.90822,                0.81585,                 1.0303,                0.63384,                 1.4359,             0.00023407,             0.00023407,             0.00023407
                    227,                0.85621,                0.62371,                 1.6741,                0.85958,                0.85594,                0.91056,                0.81607,                 1.0179,                0.61447,                 1.4285,             0.00023107,             0.00023107,             0.00023107
                    228,                 0.8538,                0.64517,                 1.6817,                0.94247,                 0.8013,                0.91641,                0.82804,                 1.0257,                0.56008,                 1.4267,             0.00022807,             0.00022807,             0.00022807
                    229,                0.83997,                0.62484,                 1.6803,                0.88142,                 0.8407,                0.91111,                0.82599,                 1.0131,                0.59521,                 1.4293,             0.00022507,             0.00022507,             0.00022507
                    230,                0.83401,                 0.6644,                 1.6798,                0.90618,                0.80539,                0.91104,                0.82261,                 1.0163,                0.62422,                 1.4311,             0.00022207,             0.00022207,             0.00022207
                    231,                0.84493,                0.60837,                 1.6739,                0.85304,                0.84169,                 0.9063,                0.82082,                  1.012,                0.62757,                 1.4309,             0.00021907,             0.00021907,             0.00021907
                    232,                 0.8332,                0.59538,                 1.6729,                0.89642,                0.81245,                0.90635,                0.81853,                 1.0296,                0.61056,                 1.4505,             0.00021607,             0.00021607,             0.00021607
                    233,                0.81246,                0.61346,                 1.6796,                0.86553,                0.83309,                 0.8997,                0.81114,                 1.0179,                 0.6182,                 1.4331,             0.00021307,             0.00021307,             0.00021307
                    234,                0.85008,                0.61117,                  1.678,                0.85376,                0.84469,                0.90894,                0.82133,                 1.0201,                0.62108,                  1.435,             0.00021007,             0.00021007,             0.00021007
                    235,                0.79441,                 0.5959,                 1.6734,                0.86298,                0.84407,                 0.9084,                0.82025,                 1.0129,                0.60106,                 1.4336,             0.00020707,             0.00020707,             0.00020707
                    236,                0.85731,                0.62424,                 1.6724,                0.91768,                0.84203,                0.91784,                0.82846,                 1.0067,                 0.5423,                  1.427,             0.00020407,             0.00020407,             0.00020407
                    237,                0.82366,                0.58979,                 1.6727,                0.92279,                 0.8463,                0.91332,                0.82642,                 1.0082,                0.51197,                 1.4267,             0.00020107,             0.00020107,             0.00020107
                    238,                0.83645,                0.62048,                  1.667,                0.92474,                0.85067,                0.91615,                0.82833,                0.98857,                0.52101,                 1.4228,             0.00019807,             0.00019807,             0.00019807
                    239,                0.81841,                0.61443,                 1.6674,                0.93276,                0.84681,                0.91329,                0.82411,                0.99837,                0.52177,                 1.4233,             0.00019507,             0.00019507,             0.00019507
                    240,                0.82415,                0.59803,                  1.671,                0.92681,                0.82505,                 0.9133,                0.82262,                0.99192,                0.52402,                 1.4254,             0.00019207,             0.00019207,             0.00019207
                    241,                0.83174,                0.59341,                  1.668,                0.89438,                0.84448,                0.90802,                0.81913,                0.98964,                0.54084,                  1.422,             0.00018907,             0.00018907,             0.00018907
                    242,                0.82382,                0.59978,                 1.6688,                 0.9265,                0.79924,                 0.9103,                0.82161,                0.99399,                0.56597,                 1.4259,             0.00018607,             0.00018607,             0.00018607
                    243,                0.79062,                0.58459,                 1.6695,                0.89552,                0.84719,                 0.9112,                0.82491,                0.99354,                0.53771,                 1.4254,             0.00018307,             0.00018307,             0.00018307
                    244,                0.80818,                0.59369,                 1.6684,                0.93947,                0.79126,                0.90942,                0.82093,                 1.0005,                0.53878,                 1.4248,             0.00018007,             0.00018007,             0.00018007
                    245,                0.83438,                0.58307,                 1.6713,                0.94691,                0.79029,                0.91014,                0.81884,                0.99096,                  0.527,                 1.4199,             0.00017707,             0.00017707,             0.00017707
                    246,                 0.8188,                0.60011,                  1.675,                0.94353,                0.79159,                0.90782,                0.82175,                 1.0071,                0.58081,                 1.4289,             0.00017407,             0.00017407,             0.00017407
                    247,                0.82629,                0.61278,                 1.6786,                0.92242,                 0.7806,                0.90412,                  0.816,                  1.011,                 0.6002,                  1.436,             0.00017107,             0.00017107,             0.00017107
                    248,                0.81021,                0.59717,                 1.6657,                0.90213,                0.82778,                0.90996,                0.82306,                 1.0054,                0.57018,                 1.4308,             0.00016807,             0.00016807,             0.00016807
                    249,                0.82506,                 0.6023,                 1.6809,                0.85905,                0.82462,                0.90349,                 0.8191,                 1.0098,                0.59954,                 1.4332,             0.00016507,             0.00016507,             0.00016507
                    250,                0.82252,                0.58964,                  1.666,                0.90516,                0.81339,                 0.9055,                0.81433,                 1.0062,                0.57781,                  1.429,             0.00016207,             0.00016207,             0.00016207
                    251,                0.81117,                0.59649,                 1.6665,                0.95468,                0.80772,                0.90991,                0.81664,                 1.0088,                0.56363,                 1.4232,             0.00015907,             0.00015907,             0.00015907
                    252,                0.80546,                0.60343,                  1.678,                0.91968,                0.81714,                0.90716,                0.81765,                0.99915,                0.56195,                 1.4211,             0.00015608,             0.00015608,             0.00015608
                    253,                0.81178,                0.58941,                 1.6636,                0.88493,                0.83512,                0.90821,                0.81775,                  1.007,                0.61352,                 1.4381,             0.00015308,             0.00015308,             0.00015308
                    254,                0.78817,                0.59032,                 1.6776,                0.86764,                0.84016,                0.90627,                0.81566,                 1.0045,                0.63485,                 1.4327,             0.00015008,             0.00015008,             0.00015008
                    255,                0.81511,                0.59047,                 1.6734,                0.85525,                0.82376,                0.90459,                 0.8132,                 1.0041,                0.67165,                  1.437,             0.00014708,             0.00014708,             0.00014708
                    256,                0.78603,                0.58555,                 1.6638,                0.83179,                0.84934,                0.90309,                0.81673,                 1.0098,                0.68902,                 1.4403,             0.00014408,             0.00014408,             0.00014408
                    257,                0.79287,                0.56478,                 1.6567,                0.88889,                0.82793,                0.90978,                0.81761,                 1.0144,                0.62625,                 1.4307,             0.00014108,             0.00014108,             0.00014108
                    258,                0.79927,                0.58999,                  1.677,                 0.8898,                0.84033,                0.91587,                0.82699,                  1.017,                0.63786,                 1.4312,             0.00013808,             0.00013808,             0.00013808
                    259,                0.80438,                 0.5782,                 1.6643,                0.87446,                0.83811,                0.90623,                0.81503,                 1.0192,                0.67749,                 1.4341,             0.00013508,             0.00013508,             0.00013508
                    260,                0.80598,                0.60262,                   1.67,                0.88197,                0.83291,                0.90848,                 0.8197,                 1.0111,                0.62192,                  1.431,             0.00013208,             0.00013208,             0.00013208
                    261,                0.78457,                0.56544,                 1.6555,                0.86607,                0.83574,                0.90679,                0.81808,                 1.0104,                0.61427,                 1.4349,             0.00012908,             0.00012908,             0.00012908
                    262,                0.81314,                0.57467,                 1.6708,                0.87139,                0.84215,                0.90838,                0.82173,                 1.0213,                 0.5991,                 1.4393,             0.00012608,             0.00012608,             0.00012608
                    263,                0.79839,                0.57975,                 1.6759,                0.88188,                 0.8409,                 0.9078,                0.82151,                 1.0033,                0.60256,                 1.4327,             0.00012308,             0.00012308,             0.00012308
                    264,                0.78879,                0.55595,                 1.6793,                0.88029,                0.81894,                0.90519,                0.81954,                 1.0093,                0.61322,                 1.4373,             0.00012008,             0.00012008,             0.00012008
                    265,                0.84035,                0.59928,                 1.6679,                0.88789,                0.82864,                0.91105,                0.82105,                 1.0163,                0.62364,                   1.43,             0.00011708,             0.00011708,             0.00011708
                    266,                0.80363,                0.57885,                 1.6678,                0.85784,                0.83027,                0.89938,                0.81594,                 1.0167,                0.61459,                 1.4304,             0.00011408,             0.00011408,             0.00011408
                    267,                0.79781,                0.54996,                  1.668,                0.92638,                0.78122,                0.90399,                0.81995,                 1.0068,                0.59022,                 1.4287,             0.00011108,             0.00011108,             0.00011108
                    268,                0.77495,                0.57279,                 1.6646,                0.95635,                0.78018,                0.90764,                0.82138,                0.99357,                0.57445,                 1.4251,             0.00010808,             0.00010808,             0.00010808
                    269,                0.78514,                0.58541,                 1.6706,                0.95467,                0.79118,                 0.9073,                0.82116,                 1.0016,                0.57308,                 1.4232,             0.00010508,             0.00010508,             0.00010508
                    270,                0.79178,                0.56541,                 1.6699,                0.92301,                0.78916,                0.89958,                0.81709,                0.99735,                0.59249,                 1.4262,             0.00010208,             0.00010208,             0.00010208
                    271,                0.78135,                0.55862,                 1.6621,                0.93241,                0.78425,                0.90252,                0.81759,                0.99903,                  0.592,                 1.4262,             9.9081e-05,             9.9081e-05,             9.9081e-05
                    272,                0.78537,                0.55842,                 1.6619,                0.93686,                0.77751,                0.90246,                0.81373,                 1.0075,                0.62793,                 1.4343,             9.6081e-05,             9.6081e-05,             9.6081e-05
                    273,                0.80959,                0.56656,                 1.6671,                0.88646,                 0.8171,                0.90459,                0.81626,                 1.0205,                0.61386,                 1.4415,             9.3082e-05,             9.3082e-05,             9.3082e-05
                    274,                0.77702,                0.54475,                 1.6607,                 0.9506,                0.78187,                0.90378,                0.81309,                 1.0176,                0.60519,                 1.4408,             9.0082e-05,             9.0082e-05,             9.0082e-05
                    275,                0.77976,                0.56174,                 1.6597,                 0.9432,                0.77841,                0.90393,                0.81739,                 1.0195,                 0.6039,                 1.4394,             8.7082e-05,             8.7082e-05,             8.7082e-05
                    276,                0.77108,                0.56687,                 1.6585,                0.95256,                0.77735,                 0.9037,                0.81798,                 1.0148,                0.57004,                  1.444,             8.4083e-05,             8.4083e-05,             8.4083e-05
                    277,                0.76147,                0.55226,                 1.6788,                0.90482,                0.81628,                0.90598,                0.81924,                 1.0138,                 0.5678,                  1.445,             8.1083e-05,             8.1083e-05,             8.1083e-05
                    278,                0.76422,                0.54725,                 1.6565,                0.95305,                0.76647,                 0.9026,                0.81903,                 1.0102,                0.57973,                  1.444,             7.8083e-05,             7.8083e-05,             7.8083e-05
                    279,                  0.757,                 0.5436,                 1.6664,                0.90659,                0.77776,                0.90066,                0.81524,                 1.0026,                0.61565,                 1.4361,             7.5083e-05,             7.5083e-05,             7.5083e-05
                    280,                0.78623,                 0.5663,                 1.6759,                0.87862,                 0.8581,                0.90353,                0.82252,                0.97766,                0.53163,                 1.4152,             7.2084e-05,             7.2084e-05,             7.2084e-05
                    281,                 0.7468,                0.53918,                 1.6674,                0.88928,                0.85486,                0.90467,                 0.8218,                0.97731,                0.53634,                 1.4166,             6.9084e-05,             6.9084e-05,             6.9084e-05
                    282,                0.78862,                 0.5368,                 1.6591,                0.92606,                0.77477,                0.90289,                0.82169,                0.99413,                0.61676,                 1.4297,             6.6084e-05,             6.6084e-05,             6.6084e-05
                    283,                0.78847,                0.54591,                 1.6655,                0.89645,                0.83749,                0.90652,                0.82447,                  1.003,                0.56359,                 1.4431,             6.3085e-05,             6.3085e-05,             6.3085e-05
                    284,                0.77645,                0.54228,                 1.6601,                0.94299,                0.77758,                0.90483,                0.82305,                 1.0014,                0.58896,                  1.439,             6.0085e-05,             6.0085e-05,             6.0085e-05
                    285,                0.77289,                0.54267,                 1.6518,                 0.9373,                0.77909,                0.90307,                0.82089,                 1.0101,                0.59748,                 1.4392,             5.7085e-05,             5.7085e-05,             5.7085e-05
                    286,                0.76161,                0.54017,                 1.6607,                0.90728,                 0.8256,                0.90476,                0.82284,                 1.0143,                0.57031,                 1.4429,             5.4086e-05,             5.4086e-05,             5.4086e-05
                    287,                0.76847,                0.53423,                 1.6573,                0.87519,                0.84191,                0.90494,                0.82257,                 1.0019,                0.58173,                 1.4409,             5.1086e-05,             5.1086e-05,             5.1086e-05
                    288,                0.76639,                0.52828,                 1.6643,                0.93001,                0.77488,                0.90369,                0.81931,                0.99871,                0.59269,                 1.4386,             4.8086e-05,             4.8086e-05,             4.8086e-05
                    289,                0.75004,                0.54471,                 1.6618,                0.86445,                0.85833,                0.90571,                0.82107,                 0.9792,                0.55143,                 1.4165,             4.5086e-05,             4.5086e-05,             4.5086e-05
                    290,                0.74735,                0.56741,                 1.6726,                0.96243,                0.78091,                0.90448,                0.81844,                0.97907,                0.53502,                 1.4133,             4.2087e-05,             4.2087e-05,             4.2087e-05
                    291,                0.92271,                0.52064,                 1.6252,                0.90757,                0.82451,                0.90843,                0.82197,                0.98426,                0.56231,                 1.4122,             3.9087e-05,             3.9087e-05,             3.9087e-05
                    292,                0.90991,                0.49155,                 1.6105,                0.89575,                0.83582,                0.90832,                0.82369,                0.99023,                0.55849,                 1.4148,             3.6087e-05,             3.6087e-05,             3.6087e-05
                    293,                0.91814,                0.47711,                 1.6134,                 0.9153,                0.82838,                0.90982,                0.82505,                0.99155,                0.55508,                 1.4158,             3.3088e-05,             3.3088e-05,             3.3088e-05
                    294,                0.89495,                0.47383,                 1.6288,                0.88966,                0.83654,                0.90757,                0.82786,                0.98275,                0.54751,                 1.4103,             3.0088e-05,             3.0088e-05,             3.0088e-05
                    295,                0.90781,                0.47294,                  1.607,                0.95348,                0.77821,                0.90527,                0.82391,                0.98522,                0.54266,                 1.4094,             2.7088e-05,             2.7088e-05,             2.7088e-05
                    296,                0.88496,                0.46696,                 1.6232,                0.96064,                0.77795,                0.90565,                0.82593,                0.98352,                0.52812,                 1.4092,             2.4089e-05,             2.4089e-05,             2.4089e-05
                    297,                0.88991,                 0.4761,                 1.6124,                0.88707,                0.85362,                0.90652,                0.82479,                0.97884,                0.52081,                 1.4094,             2.1089e-05,             2.1089e-05,             2.1089e-05
                    298,                0.88778,                0.45605,                 1.6144,                0.89004,                0.85183,                0.90799,                0.82561,                0.97977,                0.53874,                 1.4107,             1.8089e-05,             1.8089e-05,             1.8089e-05
                    299,                0.88384,                0.45639,                 1.6178,                0.88572,                0.83663,                0.90646,                0.82517,                0.98329,                 0.5452,                 1.4142,             1.5089e-05,             1.5089e-05,             1.5089e-05
                    300,                0.89356,                0.46425,                 1.6187,                0.95578,                0.77107,                0.90535,                0.82306,                0.98596,                0.56842,                 1.4179,              1.209e-05,              1.209e-05,              1.209e-05
